949,1,2,1,0,1,2,0,23,1
1,1043,7,2,1,1,2,0,78,0
2,6,970,8,0,0,0,2,42,2
0,1,1,985,0,5,0,0,18,0
0,0,1,4,809,2,5,4,59,98
2,1,0,8,0,832,2,1,44,2
9,3,0,2,0,8,887,0,48,1
0,12,17,11,2,1,0,871,51,63
3,0,1,1,0,1,0,0,965,3
4,1,0,2,3,2,2,3,51,941
