802,2,15,27,4,1,140,0,9,0
0,972,1,18,0,0,6,0,3,0
11,1,798,8,52,0,127,0,3,0
11,11,11,886,27,0,50,0,3,1
0,1,41,32,818,0,104,0,4,0
0,0,0,0,0,983,0,14,0,3
114,0,61,28,68,0,719,0,10,0
0,0,0,0,0,19,0,971,0,10
0,0,7,4,5,2,9,3,969,1
0,0,0,0,0,11,0,55,1,933
