788,2,20,27,5,1,147,0,10,0
1,970,1,16,2,0,7,0,3,0
10,0,786,8,58,0,135,0,3,0
8,19,14,874,28,0,54,0,2,1
1,1,42,31,812,0,111,0,2,0
1,0,0,0,0,966,2,22,3,6
105,0,59,29,69,0,728,0,10,0
0,0,0,0,1,10,0,980,0,9
2,0,7,5,6,2,7,3,967,1
0,0,0,1,0,7,1,58,0,933
