842,0,7,4,2,4,4,0,96,21
44,656,28,19,19,20,17,11,306,15
8,11,882,17,5,1,4,6,92,6
4,0,27,898,1,14,1,2,53,10
17,7,16,35,444,25,9,24,215,190
4,1,1,23,2,720,6,1,124,10
24,3,11,5,4,31,713,0,162,5
7,15,23,72,3,13,3,629,162,101
5,1,7,11,0,3,2,2,933,10
3,0,2,14,7,8,3,9,165,798
