977,0,1,0,0,0,1,1,0,0
0,1131,1,0,1,0,1,1,0,0
1,0,1027,0,1,0,0,2,1,0
0,1,0,1008,0,1,0,0,0,0
0,0,0,0,977,0,1,0,0,4
1,1,0,5,0,882,2,1,0,0
4,4,0,0,1,3,945,0,1,0
0,2,4,0,2,0,0,1019,0,1
2,0,2,1,0,1,2,0,963,3
0,0,0,0,6,1,0,2,2,998
