Model,MSO54
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH4
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09
Record Length,31250,,Record Length,31250,,Record Length,31250,,Record Length,31250
Zero Index,343.00156250,,Zero Index,343.00156250,,Zero Index,343.00156250,,Zero Index,343.00156250
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2,CH3,CH4
1.49631950e-05,1.26906250e+00,5.09375000e-03,4.87500000e-03,1.02109375e+00
1.49663950e-05,1.26250000e+00,5.09375000e-03,4.12500000e-03,1.01656250e+00
1.49695950e-05,1.26421875e+00,5.21875000e-03,5.87500000e-03,1.01453125e+00
1.49727950e-05,1.26171875e+00,6.93750000e-03,5.71875000e-03,1.01687500e+00
1.49759950e-05,1.25796875e+00,6.25000000e-03,4.75000000e-03,1.01859375e+00
1.49791950e-05,1.25968750e+00,5.84375000e-03,5.03125000e-03,1.01812500e+00
1.49823950e-05,1.26750000e+00,6.21875000e-03,5.00000000e-03,1.01718750e+00
1.49855950e-05,1.27046875e+00,7.06250000e-03,3.62500000e-03,1.01515625e+00
1.49887950e-05,1.26875000e+00,5.75000000e-03,5.28125000e-03,1.02468750e+00
1.49919950e-05,1.27171875e+00,6.46875000e-03,5.75000000e-03,1.02671875e+00
1.49951950e-05,1.25937500e+00,5.62500000e-03,5.59375000e-03,1.03421875e+00
1.49983950e-05,1.26718750e+00,6.78125000e-03,4.90625000e-03,1.02015625e+00
1.50015950e-05,1.26796875e+00,7.81250000e-03,4.50000000e-03,1.01765625e+00
1.50047950e-05,1.26703125e+00,6.71875000e-03,5.46875000e-03,1.01109375e+00
1.50079950e-05,1.27109375e+00,5.71875000e-03,5.46875000e-03,1.01187500e+00
1.50111950e-05,1.26265625e+00,8.09375000e-03,6.15625000e-03,1.01796875e+00
1.50143950e-05,1.26656250e+00,5.46875000e-03,2.81250000e-03,1.02031250e+00
1.50175950e-05,1.27000000e+00,5.87500000e-03,5.50000000e-03,1.01671875e+00
1.50207950e-05,1.27515625e+00,5.75000000e-03,7.28125000e-03,1.01546875e+00
1.50239950e-05,1.27359375e+00,6.00000000e-03,5.84375000e-03,1.02671875e+00
1.50271950e-05,1.26921875e+00,6.62500000e-03,4.00000000e-03,1.01546875e+00
1.50303950e-05,1.27234375e+00,7.59375000e-03,5.59375000e-03,1.02140625e+00
1.50335950e-05,1.27968750e+00,7.37500000e-03,5.28125000e-03,1.03015625e+00
1.50367950e-05,1.27406250e+00,7.87500000e-03,4.78125000e-03,1.02828125e+00
1.50399950e-05,1.27437500e+00,6.93750000e-03,4.65625000e-03,1.02078125e+00
1.50431950e-05,1.28296875e+00,6.81250000e-03,5.46875000e-03,1.02171875e+00
1.50463950e-05,1.27843750e+00,7.37500000e-03,4.75000000e-03,1.02500000e+00
1.50495950e-05,1.28484375e+00,6.59375000e-03,5.15625000e-03,1.02625000e+00
1.50527950e-05,1.28531250e+00,8.40625000e-03,4.37500000e-03,1.01828125e+00
1.50559950e-05,1.28390625e+00,7.34375000e-03,5.46875000e-03,1.02140625e+00
1.50591950e-05,1.29750000e+00,7.12500000e-03,5.28125000e-03,1.02328125e+00
1.50623950e-05,1.29718750e+00,8.90625000e-03,4.15625000e-03,1.01984375e+00
1.50655950e-05,1.28812500e+00,7.21875000e-03,3.59375000e-03,1.01703125e+00
1.50687950e-05,1.29718750e+00,8.40625000e-03,5.12500000e-03,1.03031250e+00
1.50719950e-05,1.29781250e+00,7.65625000e-03,5.84375000e-03,1.02750000e+00
1.50751950e-05,1.29328125e+00,6.78125000e-03,5.68750000e-03,1.02437500e+00
1.50783950e-05,1.29953125e+00,9.28125000e-03,4.40625000e-03,1.01968750e+00
1.50815950e-05,1.28500000e+00,7.50000000e-03,5.28125000e-03,1.02328125e+00
1.50847950e-05,1.29125000e+00,9.65625000e-03,6.34375000e-03,1.03296875e+00
1.50879950e-05,1.28921875e+00,9.59375000e-03,6.34375000e-03,1.02812500e+00
1.50911950e-05,1.28984375e+00,9.21875000e-03,5.28125000e-03,1.02546875e+00
1.50943950e-05,1.29671875e+00,8.09375000e-03,5.84375000e-03,1.02546875e+00
1.50975950e-05,1.28750000e+00,9.84375000e-03,5.28125000e-03,1.03453125e+00
1.51007950e-05,1.28812500e+00,1.06250000e-02,4.87500000e-03,1.03312500e+00
1.51039950e-05,1.29062500e+00,1.15625000e-02,4.21875000e-03,1.03187500e+00
1.51071950e-05,1.28750000e+00,9.34375000e-03,6.06250000e-03,1.03046875e+00
1.51103950e-05,1.29546875e+00,1.21875000e-02,5.59375000e-03,1.02750000e+00
1.51135950e-05,1.29875000e+00,1.18125000e-02,4.87500000e-03,1.03156250e+00
1.51167950e-05,1.28843750e+00,1.25000000e-02,6.62500000e-03,1.02953125e+00
1.51199950e-05,1.28234375e+00,1.47500000e-02,5.25000000e-03,1.03156250e+00
1.51231950e-05,1.28671875e+00,1.43750000e-02,5.18750000e-03,1.02187500e+00
1.51263950e-05,1.28140625e+00,1.93125000e-02,4.87500000e-03,1.02843750e+00
1.51295950e-05,1.27250000e+00,2.54687500e-02,5.93750000e-03,1.02000000e+00
1.51327950e-05,1.27109375e+00,3.67187500e-02,5.15625000e-03,1.03328125e+00
1.51359950e-05,1.26984375e+00,4.95000000e-02,4.75000000e-03,1.03062500e+00
1.51391950e-05,1.26359375e+00,6.58125000e-02,5.12500000e-03,1.02859375e+00
1.51423950e-05,1.24843750e+00,7.83125000e-02,5.25000000e-03,1.03437500e+00
1.51455950e-05,1.23156250e+00,8.82500000e-02,6.06250000e-03,1.03250000e+00
1.51487950e-05,1.21781250e+00,9.29687500e-02,4.87500000e-03,1.04171875e+00
1.51519950e-05,1.19609375e+00,9.70937500e-02,6.09375000e-03,1.03046875e+00
1.51551950e-05,1.17656250e+00,1.01812500e-01,6.18750000e-03,1.03078125e+00
1.51583950e-05,1.14656250e+00,1.05718750e-01,6.65625000e-03,1.02265625e+00
1.51615950e-05,1.12156250e+00,1.09312500e-01,5.75000000e-03,1.02218750e+00
1.51647950e-05,1.10406250e+00,1.09937500e-01,5.43750000e-03,1.02921875e+00
1.51679950e-05,1.06859375e+00,1.11562500e-01,5.71875000e-03,1.01859375e+00
1.51711950e-05,1.03328125e+00,1.11062500e-01,6.50000000e-03,1.01703125e+00
1.51743950e-05,9.98750000e-01,1.07812500e-01,5.75000000e-03,1.02437500e+00
1.51775950e-05,9.65781250e-01,1.06937500e-01,6.18750000e-03,1.02562500e+00
1.51807950e-05,9.42031250e-01,1.08468750e-01,7.09375000e-03,1.02125000e+00
1.51839950e-05,9.15156250e-01,1.06718750e-01,6.34375000e-03,1.02984375e+00
1.51871950e-05,8.89218750e-01,1.02468750e-01,7.12500000e-03,1.01562500e+00
1.51903950e-05,8.53125000e-01,9.87500000e-02,6.71875000e-03,1.02343750e+00
1.51935950e-05,8.35625000e-01,9.54687500e-02,7.12500000e-03,1.03281250e+00
1.51967950e-05,8.12656250e-01,9.25937500e-02,9.00000000e-03,1.02671875e+00
1.51999950e-05,7.90156250e-01,8.86250000e-02,1.10625000e-02,1.01203125e+00
1.52031950e-05,7.76250000e-01,8.45000000e-02,1.28125000e-02,1.02187500e+00
1.52063950e-05,7.48437500e-01,8.22500000e-02,1.33750000e-02,1.02218750e+00
1.52095950e-05,7.25312500e-01,7.89375000e-02,1.75312500e-02,1.02609375e+00
1.52127950e-05,7.15625000e-01,7.66875000e-02,2.21250000e-02,1.02687500e+00
1.52159950e-05,6.91562500e-01,7.25625000e-02,3.10312500e-02,1.01625000e+00
1.52191950e-05,6.67812500e-01,7.16875000e-02,4.00312500e-02,1.01781250e+00
1.52223950e-05,6.54687500e-01,6.86875000e-02,4.95000000e-02,1.00062500e+00
1.52255950e-05,6.36250000e-01,6.56562500e-02,5.58750000e-02,1.00187500e+00
1.52287950e-05,6.16562500e-01,6.43437500e-02,6.02187500e-02,9.84062500e-01
1.52319950e-05,6.04843750e-01,6.25937500e-02,6.25625000e-02,9.72500000e-01
1.52351950e-05,5.89531250e-01,5.83750000e-02,6.26562500e-02,9.48593750e-01
1.52383950e-05,5.77343750e-01,5.71250000e-02,6.26562500e-02,9.36250000e-01
1.52415950e-05,5.63750000e-01,5.60937500e-02,6.46250000e-02,9.20625000e-01
1.52447950e-05,5.45312500e-01,5.42187500e-02,6.24062500e-02,9.17343750e-01
1.52479950e-05,5.34062500e-01,5.17500000e-02,6.24062500e-02,8.89531250e-01
1.52511950e-05,5.21718750e-01,5.12187500e-02,6.21875000e-02,8.84218750e-01
1.52543950e-05,5.17500000e-01,4.86562500e-02,6.15312500e-02,8.62500000e-01
1.52575950e-05,5.00781250e-01,4.75000000e-02,6.00000000e-02,8.43281250e-01
1.52607950e-05,4.99218750e-01,4.46875000e-02,5.94375000e-02,8.31250000e-01
1.52639950e-05,4.82656250e-01,4.48125000e-02,5.69687500e-02,8.07968750e-01
1.52671950e-05,4.73437500e-01,4.15937500e-02,5.62500000e-02,7.97812500e-01
1.52703950e-05,4.64687500e-01,4.13125000e-02,5.45312500e-02,7.82500000e-01
1.52735950e-05,4.54375000e-01,3.97500000e-02,5.43125000e-02,7.62343750e-01
1.52767950e-05,4.50781250e-01,3.92500000e-02,5.23750000e-02,7.56250000e-01
1.52799950e-05,4.45000000e-01,3.72812500e-02,5.15000000e-02,7.40937500e-01
1.52831950e-05,4.25781250e-01,3.60625000e-02,5.06250000e-02,7.27968750e-01
1.52863950e-05,4.20625000e-01,3.45937500e-02,4.93750000e-02,7.22187500e-01
1.52895950e-05,4.11406250e-01,3.48750000e-02,4.79062500e-02,7.09218750e-01
1.52927950e-05,4.06562500e-01,3.34687500e-02,4.63437500e-02,7.05156250e-01
1.52959950e-05,4.06250000e-01,3.18125000e-02,4.57500000e-02,6.93125000e-01
1.52991950e-05,3.95625000e-01,3.15000000e-02,4.45937500e-02,6.82500000e-01
1.53023950e-05,4.01875000e-01,2.99375000e-02,4.29375000e-02,6.73437500e-01
1.53055950e-05,3.92187500e-01,3.11875000e-02,4.22187500e-02,6.65312500e-01
1.53087950e-05,3.78750000e-01,2.89062500e-02,4.20937500e-02,6.69375000e-01
1.53119950e-05,3.82343750e-01,2.70937500e-02,4.22812500e-02,6.60312500e-01
1.53151950e-05,3.87343750e-01,2.55937500e-02,4.00000000e-02,6.52812500e-01
1.53183950e-05,3.83906250e-01,2.52187500e-02,3.75625000e-02,6.38906250e-01
1.53215950e-05,3.78437500e-01,2.50937500e-02,3.71875000e-02,6.41250000e-01
1.53247950e-05,3.67343750e-01,2.33125000e-02,3.69375000e-02,6.30468750e-01
1.53279950e-05,3.71250000e-01,2.25937500e-02,3.61250000e-02,6.15312500e-01
1.53311950e-05,3.60781250e-01,2.18437500e-02,3.54687500e-02,6.05156250e-01
1.53343950e-05,3.57343750e-01,1.88125000e-02,3.50625000e-02,6.09218750e-01
1.53375950e-05,3.63125000e-01,1.74375000e-02,3.47187500e-02,5.91093750e-01
1.53407950e-05,3.60000000e-01,1.70000000e-02,3.36562500e-02,5.84218750e-01
1.53439950e-05,3.59843750e-01,1.68750000e-02,3.18750000e-02,5.78750000e-01
1.53471950e-05,3.66875000e-01,1.25937500e-02,3.20312500e-02,5.71718750e-01
1.53503950e-05,3.53125000e-01,1.35937500e-02,3.06875000e-02,5.73281250e-01
1.53535950e-05,3.56250000e-01,1.01250000e-02,2.95312500e-02,5.71718750e-01
1.53567950e-05,3.58437500e-01,1.15312500e-02,2.90312500e-02,5.55781250e-01
1.53599950e-05,3.53281250e-01,9.84375000e-03,2.74062500e-02,5.48593750e-01
1.53631950e-05,3.55625000e-01,9.25000000e-03,2.74375000e-02,5.44375000e-01
1.53663950e-05,3.62500000e-01,1.00000000e-02,2.76562500e-02,5.44218750e-01
1.53695950e-05,3.74218750e-01,8.65625000e-03,2.67187500e-02,5.38437500e-01
1.53727950e-05,3.64687500e-01,7.46875000e-03,2.55625000e-02,5.25937500e-01
1.53759950e-05,3.69531250e-01,5.50000000e-03,2.54062500e-02,5.27656250e-01
1.53791950e-05,3.71406250e-01,4.34375000e-03,2.25000000e-02,5.25312500e-01
1.53823950e-05,3.74062500e-01,6.09375000e-03,2.47187500e-02,5.15468750e-01
1.53855950e-05,3.75000000e-01,3.71875000e-03,2.12500000e-02,5.10468750e-01
1.53887950e-05,3.82812500e-01,3.96875000e-03,2.02812500e-02,5.14531250e-01
1.53919950e-05,3.77812500e-01,1.96875000e-03,2.10312500e-02,5.06718750e-01
1.53951950e-05,3.84062500e-01,1.06250000e-03,1.95000000e-02,5.05156250e-01
1.53983950e-05,3.93750000e-01,2.18750000e-03,1.84687500e-02,4.98437500e-01
1.54015950e-05,3.88593750e-01,5.31250000e-04,1.92500000e-02,4.87343750e-01
1.54047950e-05,3.97187500e-01,1.18750000e-03,1.84687500e-02,4.91875000e-01
1.54079950e-05,3.96718750e-01,1.40625000e-03,1.76250000e-02,4.91875000e-01
1.54111950e-05,4.03750000e-01,1.81250000e-03,1.69687500e-02,4.91562500e-01
1.54143950e-05,4.08125000e-01,3.12500000e-04,1.79375000e-02,4.81406250e-01
1.54175950e-05,4.16562500e-01,1.46875000e-03,1.64687500e-02,4.87656250e-01
1.54207950e-05,4.12343750e-01,1.31250000e-03,1.48750000e-02,4.92812500e-01
1.54239950e-05,4.18750000e-01,1.28125000e-03,1.56562500e-02,4.86875000e-01
1.54271950e-05,4.22187500e-01,2.81250000e-04,1.44062500e-02,4.81250000e-01
1.54303950e-05,4.22500000e-01,1.56250000e-04,1.25625000e-02,4.79687500e-01
1.54335950e-05,4.32500000e-01,1.06250000e-03,1.33125000e-02,4.74687500e-01
1.54367950e-05,4.31875000e-01,1.68750000e-03,1.20625000e-02,4.71875000e-01
1.54399950e-05,4.33437500e-01,9.68750000e-04,1.31875000e-02,4.76250000e-01
1.54431950e-05,4.44218750e-01,-6.25000000e-05,1.19375000e-02,4.77500000e-01
1.54463950e-05,4.42968750e-01,1.31250000e-03,1.11875000e-02,4.76093750e-01
1.54495950e-05,4.41250000e-01,4.06250000e-04,9.90625000e-03,4.63281250e-01
1.54527950e-05,4.53593750e-01,-1.09375000e-03,9.40625000e-03,4.71875000e-01
1.54559950e-05,4.51093750e-01,5.62500000e-04,9.25000000e-03,4.72187500e-01
1.54591950e-05,4.56562500e-01,1.71875000e-03,8.09375000e-03,4.82968750e-01
1.54623950e-05,4.51875000e-01,9.06250000e-04,5.43750000e-03,4.78125000e-01
1.54655950e-05,4.62187500e-01,1.15625000e-03,7.46875000e-03,4.78593750e-01
1.54687950e-05,4.67812500e-01,1.06250000e-03,5.00000000e-03,4.75781250e-01
1.54719950e-05,4.68281250e-01,3.43750000e-04,5.28125000e-03,4.85312500e-01
1.54751950e-05,4.78750000e-01,1.31250000e-03,5.00000000e-03,4.77343750e-01
1.54783950e-05,4.86718750e-01,4.37500000e-04,4.75000000e-03,4.72968750e-01
1.54815950e-05,4.81875000e-01,1.31250000e-03,5.31250000e-03,4.80625000e-01
1.54847950e-05,4.90000000e-01,4.06250000e-04,4.37500000e-03,4.81406250e-01
1.54879950e-05,4.93125000e-01,1.43750000e-03,3.78125000e-03,4.83437500e-01
1.54911950e-05,4.92187500e-01,3.12500000e-04,4.50000000e-03,4.86093750e-01
1.54943950e-05,4.98437500e-01,8.43750000e-04,3.00000000e-03,4.93125000e-01
1.54975950e-05,5.02031250e-01,1.18750000e-03,2.00000000e-03,4.92500000e-01
1.55007950e-05,5.10000000e-01,-7.18750000e-04,3.00000000e-03,4.92343750e-01
1.55039950e-05,5.12656250e-01,4.37500000e-04,2.12500000e-03,4.81093750e-01
1.55071950e-05,5.10781250e-01,9.37500000e-04,2.46875000e-03,4.92343750e-01
1.55103950e-05,5.13125000e-01,1.06250000e-03,2.75000000e-03,4.93437500e-01
1.55135950e-05,5.18437500e-01,4.37500000e-04,2.59375000e-03,4.87656250e-01
1.55167950e-05,5.29531250e-01,3.43750000e-04,2.56250000e-03,4.84687500e-01
1.55199950e-05,5.46093750e-01,7.18750000e-04,9.68750000e-04,4.85625000e-01
1.55231950e-05,5.42812500e-01,5.31250000e-04,2.59375000e-03,4.96406250e-01
1.55263950e-05,5.36875000e-01,-2.18750000e-04,1.84375000e-03,4.92968750e-01
1.55295950e-05,5.46562500e-01,1.43750000e-03,2.59375000e-03,4.99531250e-01
1.55327950e-05,5.44062500e-01,3.12500000e-04,2.15625000e-03,5.08750000e-01
1.55359950e-05,5.52187500e-01,1.31250000e-03,1.78125000e-03,5.08750000e-01
1.55391950e-05,5.65156250e-01,8.12500000e-04,1.21875000e-03,5.02656250e-01
1.55423950e-05,5.53437500e-01,9.37500000e-04,1.96875000e-03,4.95937500e-01
1.55455950e-05,5.64531250e-01,1.87500000e-04,1.28125000e-03,5.11406250e-01
1.55487950e-05,5.73437500e-01,6.87500000e-04,1.71875000e-03,5.04687500e-01
1.55519950e-05,5.72500000e-01,1.87500000e-04,1.03125000e-03,5.03437500e-01
1.55551950e-05,5.74062500e-01,-3.12500000e-05,1.40625000e-03,4.97656250e-01
1.55583950e-05,5.66093750e-01,-1.00000000e-03,4.68750000e-04,5.03750000e-01
1.55615950e-05,5.83906250e-01,1.43750000e-03,1.59375000e-03,5.09843750e-01
1.55647950e-05,5.81562500e-01,1.90625000e-03,1.28125000e-03,5.10000000e-01
1.55679950e-05,5.81875000e-01,8.43750000e-04,2.71875000e-03,5.17031250e-01
1.55711950e-05,5.83750000e-01,2.81250000e-04,4.06250000e-04,5.21562500e-01
1.55743950e-05,5.98906250e-01,2.21875000e-03,1.34375000e-03,5.18281250e-01
1.55775950e-05,5.88437500e-01,1.06250000e-03,1.96875000e-03,5.14531250e-01
1.55807950e-05,5.94062500e-01,1.68750000e-03,2.03125000e-03,5.19687500e-01
1.55839950e-05,6.07812500e-01,6.87500000e-04,2.09375000e-03,5.21875000e-01
1.55871950e-05,6.07968750e-01,6.87500000e-04,2.09375000e-03,5.23281250e-01
1.55903950e-05,6.15937500e-01,6.56250000e-04,1.68750000e-03,5.31875000e-01
1.55935950e-05,6.24531250e-01,1.59375000e-03,1.65625000e-03,5.28593750e-01
1.55967950e-05,6.15625000e-01,9.37500000e-04,2.56250000e-03,5.28437500e-01
1.55999950e-05,6.29375000e-01,9.68750000e-04,1.71875000e-03,5.36250000e-01
1.56031950e-05,6.27968750e-01,-2.18750000e-04,1.09375000e-03,5.25468750e-01
1.56063950e-05,6.38750000e-01,4.37500000e-04,2.21875000e-03,5.39687500e-01
1.56095950e-05,6.31562500e-01,4.06250000e-04,1.96875000e-03,5.36718750e-01
1.56127950e-05,6.34531250e-01,1.18750000e-03,2.00000000e-03,5.37500000e-01
1.56159950e-05,6.36562500e-01,1.65625000e-03,1.34375000e-03,5.38437500e-01
1.56191950e-05,6.40937500e-01,1.18750000e-03,1.46875000e-03,5.43281250e-01
1.56223950e-05,6.48906250e-01,6.87500000e-04,7.18750000e-04,5.43906250e-01
1.56255950e-05,6.49218750e-01,6.56250000e-04,1.65625000e-03,5.42343750e-01
1.56287950e-05,6.50468750e-01,1.31250000e-03,1.53125000e-03,5.33593750e-01
1.56319950e-05,6.50312500e-01,5.93750000e-04,2.09375000e-03,5.50312500e-01
1.56351950e-05,6.51093750e-01,5.31250000e-04,7.18750000e-04,5.49531250e-01
1.56383950e-05,6.57968750e-01,1.84375000e-03,-1.56250000e-04,5.42500000e-01
1.56415950e-05,6.61250000e-01,1.81250000e-03,7.18750000e-04,5.50468750e-01
1.56447950e-05,6.61875000e-01,4.37500000e-04,2.15625000e-03,5.45781250e-01
1.56479950e-05,6.62812500e-01,1.31250000e-03,1.84375000e-03,5.53593750e-01
1.56511950e-05,6.75625000e-01,1.06250000e-03,7.18750000e-04,5.57187500e-01
1.56543950e-05,6.70312500e-01,7.81250000e-04,1.06250000e-03,5.53906250e-01
1.56575950e-05,6.83281250e-01,4.37500000e-04,1.71875000e-03,5.54531250e-01
1.56607950e-05,6.88750000e-01,3.12500000e-05,2.15625000e-03,5.60000000e-01
1.56639950e-05,6.83281250e-01,1.68750000e-03,1.06250000e-03,5.62656250e-01
1.56671950e-05,6.94531250e-01,5.62500000e-04,1.96875000e-03,5.65625000e-01
1.56703950e-05,7.00468750e-01,5.62500000e-04,2.40625000e-03,5.72031250e-01
1.56735950e-05,7.08281250e-01,5.62500000e-04,1.40625000e-03,5.70937500e-01
1.56767950e-05,7.12031250e-01,-6.25000000e-05,2.75000000e-03,5.81406250e-01
1.56799950e-05,7.06250000e-01,4.37500000e-04,3.43750000e-04,5.71093750e-01
1.56831950e-05,7.12343750e-01,4.37500000e-04,1.78125000e-03,5.77968750e-01
1.56863950e-05,7.14375000e-01,6.56250000e-04,1.15625000e-03,5.76718750e-01
1.56895950e-05,7.17500000e-01,1.81250000e-03,1.96875000e-03,5.73125000e-01
1.56927950e-05,7.12656250e-01,6.87500000e-04,9.68750000e-04,5.74062500e-01
1.56959950e-05,7.18281250e-01,2.43750000e-03,1.90625000e-03,5.75312500e-01
1.56991950e-05,7.22968750e-01,5.62500000e-04,7.18750000e-04,5.84062500e-01
1.57023950e-05,7.29687500e-01,1.03125000e-03,1.71875000e-03,5.73437500e-01
1.57055950e-05,7.34218750e-01,6.87500000e-04,9.68750000e-04,5.83281250e-01
1.57087950e-05,7.26718750e-01,-6.25000000e-05,2.18750000e-04,5.79843750e-01
1.57119950e-05,7.27187500e-01,1.43750000e-03,7.81250000e-04,5.89375000e-01
1.57151950e-05,7.40468750e-01,1.06250000e-03,8.43750000e-04,5.82187500e-01
1.57183950e-05,7.42031250e-01,2.06250000e-03,3.43750000e-04,5.87343750e-01
1.57215950e-05,7.40000000e-01,6.87500000e-04,1.53125000e-03,5.90312500e-01
1.57247950e-05,7.45156250e-01,9.37500000e-04,5.62500000e-04,5.87031250e-01
1.57279950e-05,7.42031250e-01,1.21875000e-03,9.68750000e-04,5.78750000e-01
1.57311950e-05,7.45000000e-01,1.31250000e-03,9.68750000e-04,5.79687500e-01
1.57343950e-05,7.50000000e-01,9.37500000e-04,1.90625000e-03,5.89375000e-01
1.57375950e-05,7.46093750e-01,8.12500000e-04,1.84375000e-03,5.83750000e-01
1.57407950e-05,7.57500000e-01,1.56250000e-04,1.09375000e-03,5.92187500e-01
1.57439950e-05,7.55468750e-01,5.31250000e-04,8.12500000e-04,5.94531250e-01
1.57471950e-05,7.61406250e-01,4.37500000e-04,4.68750000e-04,5.94218750e-01
1.57503950e-05,7.72187500e-01,1.93750000e-03,5.93750000e-04,5.94218750e-01
1.57535950e-05,7.70000000e-01,1.31250000e-03,9.68750000e-04,6.08750000e-01
1.57567950e-05,7.71562500e-01,9.37500000e-04,1.78125000e-03,6.01875000e-01
1.57599950e-05,7.87812500e-01,3.03125000e-03,8.43750000e-04,6.00937500e-01
1.57631950e-05,7.87187500e-01,1.03125000e-03,7.18750000e-04,6.20781250e-01
1.57663950e-05,7.84843750e-01,1.56250000e-03,1.46875000e-03,6.12500000e-01
1.57695950e-05,7.89687500e-01,1.31250000e-03,1.46875000e-03,6.19375000e-01
1.57727950e-05,7.97031250e-01,-4.37500000e-04,5.93750000e-04,6.19062500e-01
1.57759950e-05,7.97187500e-01,9.37500000e-04,8.43750000e-04,6.20312500e-01
1.57791950e-05,7.96562500e-01,-1.87500000e-04,2.03125000e-03,6.18906250e-01
1.57823950e-05,8.06562500e-01,5.31250000e-04,1.65625000e-03,6.07500000e-01
1.57855950e-05,8.04843750e-01,8.12500000e-04,2.15625000e-03,6.22187500e-01
1.57887950e-05,7.97812500e-01,1.18750000e-03,1.28125000e-03,6.16093750e-01
1.57919950e-05,8.06093750e-01,2.31250000e-03,1.96875000e-03,6.12187500e-01
1.57951950e-05,8.15312500e-01,1.56250000e-03,1.46875000e-03,6.17343750e-01
1.57983950e-05,8.15937500e-01,1.06250000e-03,1.78125000e-03,6.19062500e-01
1.58015950e-05,8.24531250e-01,1.81250000e-03,2.18750000e-04,6.36875000e-01
1.58047950e-05,8.20781250e-01,9.37500000e-04,1.34375000e-03,6.37812500e-01
1.58079950e-05,8.30000000e-01,1.03125000e-03,1.96875000e-03,6.34687500e-01
1.58111950e-05,8.34843750e-01,1.56250000e-03,1.68750000e-03,6.35468750e-01
1.58143950e-05,8.33906250e-01,8.12500000e-04,1.09375000e-03,6.42812500e-01
1.58175950e-05,8.35000000e-01,2.78125000e-03,1.28125000e-03,6.35000000e-01
1.58207950e-05,8.41093750e-01,2.06250000e-03,9.68750000e-04,6.40625000e-01
1.58239950e-05,8.44687500e-01,1.18750000e-03,6.56250000e-04,6.44843750e-01
1.58271950e-05,8.45625000e-01,1.31250000e-03,1.09375000e-03,6.35312500e-01
1.58303950e-05,8.54843750e-01,2.31250000e-03,2.78125000e-03,6.44531250e-01
1.58335950e-05,8.62187500e-01,1.06250000e-03,1.78125000e-03,6.50937500e-01
1.58367950e-05,8.57812500e-01,1.93750000e-03,1.65625000e-03,6.41562500e-01
1.58399950e-05,8.57656250e-01,1.81250000e-03,1.78125000e-03,6.41875000e-01
1.58431950e-05,8.70156250e-01,2.18750000e-03,1.46875000e-03,6.51875000e-01
1.58463950e-05,8.66562500e-01,2.06250000e-03,1.43750000e-03,6.50156250e-01
1.58495950e-05,8.65468750e-01,1.43750000e-03,2.46875000e-03,6.50625000e-01
1.58527950e-05,8.72031250e-01,1.81250000e-03,7.81250000e-04,6.59531250e-01
1.58559950e-05,8.68437500e-01,2.56250000e-03,1.50000000e-03,6.61250000e-01
1.58591950e-05,8.68437500e-01,1.43750000e-03,1.40625000e-03,6.55781250e-01
1.58623950e-05,8.72031250e-01,1.56250000e-03,2.40625000e-03,6.63125000e-01
1.58655950e-05,8.77187500e-01,2.31250000e-03,1.12500000e-03,6.68750000e-01
1.58687950e-05,8.78906250e-01,1.68750000e-03,9.06250000e-04,6.68281250e-01
1.58719950e-05,8.87968750e-01,1.81250000e-03,1.68750000e-03,6.69062500e-01
1.58751950e-05,8.77968750e-01,2.18750000e-03,2.62500000e-03,6.59843750e-01
1.58783950e-05,8.88281250e-01,2.90625000e-03,7.18750000e-04,6.68437500e-01
1.58815950e-05,9.02343750e-01,1.43750000e-03,1.46875000e-03,6.60000000e-01
1.58847950e-05,9.02187500e-01,1.81250000e-03,9.68750000e-04,6.63750000e-01
1.58879950e-05,9.01093750e-01,6.87500000e-04,1.65625000e-03,6.70937500e-01
1.58911950e-05,9.10468750e-01,2.06250000e-03,8.12500000e-04,6.63281250e-01
1.58943950e-05,8.99531250e-01,2.18750000e-03,1.09375000e-03,6.78125000e-01
1.58975950e-05,9.05781250e-01,2.31250000e-03,1.06250000e-03,6.73437500e-01
1.59007950e-05,9.07812500e-01,1.06250000e-03,2.71875000e-03,6.76093750e-01
1.59039950e-05,9.13906250e-01,1.31250000e-03,1.03125000e-03,6.87187500e-01
1.59071950e-05,9.12812500e-01,1.68750000e-03,1.21875000e-03,6.84687500e-01
1.59103950e-05,9.11875000e-01,-1.87500000e-04,1.28125000e-03,6.78750000e-01
1.59135950e-05,9.15937500e-01,2.06250000e-03,1.65625000e-03,6.75468750e-01
1.59167950e-05,9.20468750e-01,1.68750000e-03,2.28125000e-03,6.77656250e-01
1.59199950e-05,9.20625000e-01,2.06250000e-03,2.71875000e-03,6.86093750e-01
1.59231950e-05,9.21406250e-01,1.81250000e-03,1.62500000e-03,6.92656250e-01
