Model,MSO54
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH4
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09
Record Length,31250,,Record Length,31250,,Record Length,31250,,Record Length,31250
Zero Index,343.90156250,,Zero Index,343.90156250,,Zero Index,343.90156250,,Zero Index,343.90156250
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2,CH3,CH4
-5.88485000e-07,1.31250000e-02,1.46875000e-03,2.18750000e-04,-1.29687500e-02
-5.85285000e-07,1.31250000e-02,-9.68750000e-04,-5.31250000e-04,-3.76562500e-02
-5.82085000e-07,2.18750000e-02,-6.56250000e-04,-4.06250000e-04,-2.71875000e-02
-5.78885000e-07,1.28125000e-02,2.18750000e-04,5.93750000e-04,-2.57812500e-02
-5.75685000e-07,1.39062500e-02,-6.25000000e-05,-1.15625000e-03,-2.67187500e-02
-5.72485000e-07,1.00000000e-02,-1.46875000e-03,-6.56250000e-04,-3.15625000e-02
-5.69285000e-07,1.96875000e-02,-1.03125000e-03,4.68750000e-04,-1.28125000e-02
-5.66085000e-07,1.59375000e-02,-9.37500000e-04,-1.15625000e-03,-2.17187500e-02
-5.62885000e-07,1.35937500e-02,3.12500000e-05,-4.06250000e-04,-2.81250000e-02
-5.59685000e-07,1.54687500e-02,-1.90625000e-03,-7.81250000e-04,-2.42187500e-02
-5.56485000e-07,2.37500000e-02,-9.68750000e-04,8.43750000e-04,-3.18750000e-02
-5.53285000e-07,1.59375000e-02,-1.56250000e-03,9.37500000e-05,-1.42187500e-02
-5.50085000e-07,2.00000000e-02,1.71875000e-03,-1.65625000e-03,-2.37500000e-02
-5.46885000e-07,1.51562500e-02,-2.25000000e-03,-1.28125000e-03,-2.60937500e-02
-5.43685000e-07,1.50000000e-02,-9.68750000e-04,-5.31250000e-04,-2.57812500e-02
-5.40485000e-07,1.14062500e-02,-1.96875000e-03,-1.56250000e-04,-2.65625000e-02
-5.37285000e-07,9.37500000e-03,-9.68750000e-04,6.25000000e-05,-3.42187500e-02
-5.34085000e-07,1.29687500e-02,-1.21875000e-03,9.37500000e-05,-2.12500000e-02
-5.30885000e-07,1.26562500e-02,-3.12500000e-04,1.34375000e-03,-3.31250000e-02
-5.27685000e-07,1.14062500e-02,-1.87500000e-03,-2.81250000e-04,-3.21875000e-02
-5.24485000e-07,1.32812500e-02,-1.06250000e-03,-5.31250000e-04,-3.18750000e-02
-5.21285000e-07,9.21875000e-03,-5.93750000e-04,-5.31250000e-04,-3.31250000e-02
-5.18085000e-07,6.87500000e-03,-1.71875000e-03,-1.15625000e-03,-3.64062500e-02
-5.14885000e-07,1.90625000e-02,-4.06250000e-04,-5.31250000e-04,-3.23437500e-02
-5.11685000e-07,7.81250000e-03,-4.37500000e-04,2.18750000e-04,-3.06250000e-02
-5.08485000e-07,1.28125000e-02,-6.25000000e-04,-2.28125000e-03,-3.89062500e-02
-5.05285000e-07,4.53125000e-03,-1.34375000e-03,5.93750000e-04,-4.15625000e-02
-5.02085000e-07,8.59375000e-03,-1.06250000e-03,-1.56250000e-04,-2.07812500e-02
-4.98885000e-07,7.81250000e-03,8.12500000e-04,-7.81250000e-04,-3.17187500e-02
