L,γ = 0.04,γ = 0.1,γ = 0.2,γ = 0.4,γ = 0.67,γ = 1.0,γ = 1.5,γ = 2.5,γ = 5.0,γ = 10.0,γ = 25.0
0.47695390781563124,0.9708207639317428,0.9286405446645736,0.8623732611949158,0.7436876416239545,0.6089465799365527,0.47695390781563124,0.32939319075262435,0.15710536953732382,0.02468209713745908,0.0006092059191029656,9.160312418662615e-09
0.4789579158316633,0.9709835989173258,0.9290299939796576,0.8630967297138425,0.74493596484273,0.6106596550669184,0.4789579158316633,0.33147137741283395,0.15876084008350164,0.025205004344019177,0.0006352922439820256,1.017264486305179e-08
0.48096192384769537,0.9711457811467282,0.9294179795008377,0.8638177806194195,0.7461811581142597,0.6123703664876127,0.48096192384769537,0.3335539163043609,0.16042673329267856,0.025736736754960222,0.0006623796187941205,1.1291909848611246e-08
0.48296593186372744,0.9713073159401757,0.9298045127948481,0.8645364320136649,0.7474232422789184,0.614078727288601,0.48296593186372744,0.3356407983505523,0.1621030709468599,0.026277405610402704,0.0006905020456136234,1.2528885023916777e-08
0.4849699398797595,0.9714682085526791,0.930189605289497,0.8652527017886302,0.7486622379525244,0.6157847504333801,0.4849699398797595,0.33773201453130836,0.16378987478271867,0.026827123081338663,0.0007196945328212937,1.3895382588545444e-08
0.48697394789579157,0.9716284641751005,0.9305732682759009,0.8659666076296918,0.7498981655296767,0.617488448760717,0.48697394789579157,0.33982755588249713,0.16548716649187736,0.027386002273510335,0.0007499931205247134,1.5404343678156905e-08
0.4889779559118236,0.9717880879351954,0.9309555129106747,0.8666781670187773,0.7511310451870278,0.6191898349863569,0.4889779559118236,0.3419274134953783,0.16719496772118697,0.027954157231288756,0.0007814349065116135,1.706994091540636e-08
0.49098196392785565,0.971947084898636,0.9313363502180774,0.8673873972375292,0.7523608968864954,0.6208889217047012,0.49098196392785565,0.34403157851603533,0.1689133000730033,0.028531702941552457,0.0008140580727449931,1.8907689794977737e-08
0.4929859719438877,0.972105460070012,0.9317157910921153,0.8680943153704064,0.7535877403784147,0.622585721390456,0.4929859719438877,0.34614004214481475,0.17064218510545975,0.029118755337565996,0.0008479019124090282,2.09345696226186e-08
0.4949899799599198,0.9722632183938122,0.9320938462986035,0.8687989383077246,0.7548115952046295,0.6242802464002503,0.4949899799599198,0.3482527956357749,0.17238164433273825,0.029715431302858673,0.0008830068575149132,2.3169154783399468e-08
0.49699398797595185,0.9724203647553865,0.9324705264771852,0.8695012827486389,0.7560324807015286,0.625972508974228,0.49699398797595185,0.3503698302961412,0.1741316992253367,0.030321848675103128,0.0009194145070758532,2.5631757173759336e-08
0.4989979959919839,0.9725769039818876,0.9328458421433137,0.8702013652040682,0.7572504160030242,0.6276625212376102,0.4989979959919839,0.35249113748576993,0.17589237121033408,0.030938126249993963,0.0009571676558605655,2.834458069551257e-08
0.501002004008016,0.9727328408431956,0.9332198036901932,0.8708992019995627,0.7584654200434753,0.6293502952022316,0.501002004008016,0.3546167086166192,0.1776636816716529,0.0315643837851264,0.0009963103237347506,3.133188877816492e-08
0.503006012024048,0.9728881800528231,0.9335924213906825,0.8715948092781177,0.7596775115605585,0.6310358427680496,0.503006012024048,0.3567465351522272,0.1794456519503187,0.03220074200387491,0.0010368877856001138,3.4620185968925744e-08
0.5050100200400801,0.9730429262688026,0.933963705399162,0.8722882030029326,0.7608867090980855,0.6327191757246273,0.5050100200400801,0.3588806086071984,0.1812383033447174,0.032847322599271804,0.0010789466019406322,3.8238414708035053e-08
0.5070140280561122,0.9731970840945574,0.9343336657533635,0.872979398960118,0.762093031008769,0.634400305752592,0.5070140280561122,0.36101892054669593,0.18304165711084983,0.03350424823788592,0.0011225346499858816,4.221816849079397e-08
0.5090180360721442,0.973350658079754,0.9347023123761657,0.8736684127613513,0.763296495456939,0.6360792444250675,0.5090180360721442,0.36316146258594184,0.1848557344625836,0.03417164256370122,0.0011677011555013565,4.659392270736245e-08
0.5110220440881763,0.9735036527211386,0.9350696550773542,0.8743552598464821,0.7644971204212092,0.6377560032090831,0.5110220440881763,0.36530822638972366,0.18668055657190286,0.03484963020199542,0.0012144967252158312,5.1403284547359604e-08
0.5130260521042084,0.9736560724633582,0.9354357035553481,0.875039955486089,0.7656949236970968,0.6394305934669577,0.5130260521042084,0.3674592036719082,0.18851614456915528,0.03553833676321866,0.0012629733798959384,5.6687263458983455e-08
0.5150300601202404,0.973807921699764,0.935800467398894,0.8757225147839885,0.7668899228995931,0.6411030264576615,0.5150300601202404,0.36961438619496156,0.19036251954329683,0.03623788884687206,0.001313184588078255,6.249056376219872e-08
0.5170340681362725,0.9739592047732013,0.9361639560887272,0.8764029526796964,0.7680821354656902,0.6427733133381536,0.5170340681362725,0.37177376576947624,0.192219702542134,0.036948414045386464,0.001365185300469312,6.886190113298954e-08
0.5190380761523046,0.9741099259767824,0.9365261789992013,0.8770812839508441,0.7692715786568614,0.6444414651646985,0.5190380761523046,0.37393733425370385,0.19408771457256369,0.03767004094800095,0.0014190319850240687,7.585434480123398e-08
0.5210420841683366,0.9742600895546459,0.9368871453998879,0.8777575232155508,0.7704582695614982,0.6461074928941596,0.5210420841683366,0.3761050835530951,0.19596657660081104,0.038402899144641546,0.0014747826627135104,8.352568743895512e-08
0.5230460921843687,0.9744096997027019,0.9372468644571451,0.8784316849347502,0.7716422250973043,0.6477714073852715,0.5230460921843687,0.3782770056198453,0.19785630955266453,0.03914711922979981,0.0015324969439921624,9.193884485909389e-08
0.5250501002004008,0.9745587605693609,0.9376053452356575,0.8791037834144765,0.7728234620136468,0.6494332193998912,0.5250501002004008,0.38045309245244613,0.19975693431370917,0.03990283280641152,0.0015922360659764317,1.0116228779812517e-07
0.5270541082164328,0.9747072762562522,0.9379625966999467,0.879773832808107,0.774001996893867,0.6510929396042289,0.5270541082164328,0.38263333609524364,0.20166847172955726,0.040670172489735236,0.001654062930344817,1.1127050821942472e-07
