Model,MSO54
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH4
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09
Record Length,31250,,Record Length,31250,,Record Length,31250,,Record Length,31250
Zero Index,343.45156250,,Zero Index,343.45156250,,Zero Index,343.45156250,,Zero Index,343.45156250
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2,CH3,CH4
-8.23845000e-07,1.39062500e-02,-1.21875000e-03,-5.31250000e-04,-2.17187500e-02
-8.20645000e-07,1.14062500e-02,-1.06250000e-03,9.37500000e-05,-2.00000000e-02
-8.17445000e-07,3.43750000e-03,-6.56250000e-04,3.43750000e-04,-2.15625000e-02
-8.14245000e-07,1.48437500e-02,-1.06250000e-03,-5.31250000e-04,-2.40625000e-02
-8.11045000e-07,1.04687500e-02,-1.65625000e-03,-3.12500000e-05,-1.70312500e-02
-8.07845000e-07,8.43750000e-03,-8.43750000e-04,-1.28125000e-03,-1.79687500e-02
-8.04645000e-07,1.42187500e-02,-3.12500000e-05,2.18750000e-04,-2.79687500e-02
-8.01445000e-07,1.01562500e-02,-1.18750000e-03,-1.68750000e-03,-2.73437500e-02
-7.98245000e-07,-1.87500000e-03,-3.43750000e-04,-1.40625000e-03,-2.82812500e-02
-7.95045000e-07,7.81250000e-03,-8.12500000e-04,-7.81250000e-04,-3.42187500e-02
-7.91845000e-07,1.56250000e-04,-6.25000000e-04,1.71875000e-03,-3.03125000e-02
-7.88645000e-07,-5.93750000e-03,-2.34375000e-03,-5.31250000e-04,-3.87500000e-02
-7.85445000e-07,3.59375000e-03,-1.34375000e-03,-2.03125000e-03,-3.29687500e-02
-7.82245000e-07,-3.59375000e-03,-2.43750000e-03,-1.15625000e-03,-3.62500000e-02
-7.79045000e-07,2.34375000e-03,-1.34375000e-03,-1.03125000e-03,-3.84375000e-02
-7.75845000e-07,-7.81250000e-04,3.43750000e-04,5.93750000e-04,-3.01562500e-02
-7.72645000e-07,4.68750000e-03,-2.00000000e-03,-9.06250000e-04,-2.60937500e-02
-7.69445000e-07,1.40625000e-02,-1.71875000e-03,-1.15625000e-03,-3.18750000e-02
-7.66245000e-07,2.81250000e-03,-1.00000000e-03,9.37500000e-05,-2.68750000e-02
-7.63045000e-07,2.34375000e-03,-8.12500000e-04,2.18750000e-04,-3.17187500e-02
-7.59845000e-07,7.50000000e-03,-5.62500000e-04,-2.81250000e-04,-2.75000000e-02
-7.56645000e-07,5.00000000e-03,-1.50000000e-03,8.43750000e-04,-3.17187500e-02
-7.53445000e-07,5.46875000e-03,-8.43750000e-04,-1.15625000e-03,-3.95312500e-02
-7.50245000e-07,9.84375000e-03,-6.56250000e-04,4.68750000e-04,-3.62500000e-02
-7.47045000e-07,1.04687500e-02,-5.00000000e-04,-6.56250000e-04,-4.12500000e-02
-7.43845000e-07,4.21875000e-03,-1.84375000e-03,-9.06250000e-04,-3.48437500e-02
-7.40645000e-07,6.25000000e-04,-2.18750000e-04,-1.03125000e-03,-3.50000000e-02
-7.37445000e-07,3.12500000e-04,-1.46875000e-03,3.43750000e-04,-3.60937500e-02
-7.34245000e-07,4.21875000e-03,-1.09375000e-03,-1.40625000e-03,-2.90625000e-02
-7.31045000e-07,1.18750000e-02,-1.62500000e-03,-1.56250000e-04,-3.06250000e-02
-7.27845000e-07,1.07812500e-02,-9.06250000e-04,9.68750000e-04,-3.10937500e-02
-7.24645000e-07,9.84375000e-03,9.37500000e-05,-5.31250000e-04,-2.70312500e-02
-7.21445000e-07,1.18750000e-02,-2.18750000e-04,-2.81250000e-04,-2.34375000e-02
-7.18245000e-07,1.82812500e-02,-1.90625000e-03,-3.12500000e-05,-2.68750000e-02
-7.15045000e-07,1.50000000e-02,-1.59375000e-03,-1.28125000e-03,-3.15625000e-02
-7.11845000e-07,1.62500000e-02,-8.75000000e-04,4.68750000e-04,-2.18750000e-02
-7.08645000e-07,1.51562500e-02,-7.18750000e-04,-1.40625000e-03,-2.92187500e-02
-7.05445000e-07,7.96875000e-03,-1.75000000e-03,3.43750000e-04,-2.34375000e-02
-7.02245000e-07,1.21875000e-02,-1.84375000e-03,-1.56250000e-04,-1.82812500e-02
-6.99045000e-07,1.34375000e-02,-3.12500000e-04,-6.56250000e-04,-3.10937500e-02
-6.95845000e-07,1.67187500e-02,-1.12500000e-03,-1.03125000e-03,-3.20312500e-02
-6.92645000e-07,1.06250000e-02,-1.59375000e-03,-6.56250000e-04,-3.18750000e-02
-6.89445000e-07,6.40625000e-03,-2.15625000e-03,-1.56250000e-04,-2.85937500e-02
-6.86245000e-07,4.21875000e-03,-1.28125000e-03,-1.28125000e-03,-2.25000000e-02
-6.83045000e-07,1.51562500e-02,-8.75000000e-04,-1.40625000e-03,-3.39062500e-02
-6.79845000e-07,1.17187500e-02,-6.87500000e-04,-1.03125000e-03,-3.25000000e-02
-6.76645000e-07,-1.09375000e-03,-2.00000000e-03,-1.15625000e-03,-3.15625000e-02
-6.73445000e-07,7.34375000e-03,-5.31250000e-04,2.18750000e-04,-3.89062500e-02
-6.70245000e-07,-2.81250000e-03,-9.68750000e-04,-2.81250000e-04,-3.57812500e-02
-6.67045000e-07,1.25000000e-03,-1.84375000e-03,5.93750000e-04,-3.14062500e-02
-6.63845000e-07,2.34375000e-03,-8.43750000e-04,-1.56250000e-04,-3.15625000e-02
-6.60645000e-07,-2.50000000e-03,-9.37500000e-04,-1.78125000e-03,-3.00000000e-02
-6.57445000e-07,-1.56250000e-03,-1.21875000e-03,-1.15625000e-03,-3.21875000e-02
-6.54245000e-07,5.15625000e-03,9.68750000e-04,8.43750000e-04,-3.51562500e-02
-6.51045000e-07,1.56250000e-04,-1.06250000e-03,-3.12500000e-05,-2.90625000e-02
-6.47845000e-07,2.03125000e-03,-2.34375000e-03,-1.03125000e-03,-2.42187500e-02
-6.44645000e-07,1.15625000e-02,-1.84375000e-03,-5.31250000e-04,-2.51562500e-02
-6.41445000e-07,3.75000000e-03,-1.75000000e-03,-1.15625000e-03,-2.95312500e-02
-6.38245000e-07,-1.40625000e-03,-2.03125000e-03,-4.06250000e-04,-3.40625000e-02
-6.35045000e-07,-3.75000000e-03,-1.87500000e-03,-1.40625000e-03,-2.90625000e-02
-6.31845000e-07,1.09375000e-03,-1.12500000e-03,-6.56250000e-04,-2.92187500e-02
-6.28645000e-07,7.65625000e-03,3.12500000e-05,-1.28125000e-03,-2.70312500e-02
-6.25445000e-07,-4.68750000e-04,-1.53125000e-03,9.37500000e-05,-3.81250000e-02
-6.22245000e-07,6.25000000e-04,-6.56250000e-04,-1.15625000e-03,-2.73437500e-02
-6.19045000e-07,8.43750000e-03,-1.21875000e-03,-1.56250000e-04,-2.90625000e-02
-6.15845000e-07,3.59375000e-03,-9.68750000e-04,-2.03125000e-03,-3.81250000e-02
-6.12645000e-07,-1.25000000e-03,-1.71875000e-03,-2.81250000e-04,-3.09375000e-02
-6.09445000e-07,3.75000000e-03,-7.81250000e-04,-1.28125000e-03,-2.90625000e-02
-6.06245000e-07,-1.71875000e-03,-4.68750000e-04,-6.56250000e-04,-3.46875000e-02
-6.03045000e-07,-5.62500000e-03,-1.62500000e-03,-4.06250000e-04,-3.21875000e-02
-5.99845000e-07,-9.84375000e-03,-2.09375000e-03,1.09375000e-03,-2.89062500e-02
-5.96645000e-07,-5.00000000e-03,-1.87500000e-03,-1.68750000e-03,-4.29687500e-02
-5.93445000e-07,-1.03125000e-02,-1.50000000e-03,-2.81250000e-04,-2.62500000e-02
-5.90245000e-07,-2.65625000e-03,-1.09375000e-03,-2.31250000e-03,-3.00000000e-02
