Model,MSO54
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH4
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09
Record Length,31250,,Record Length,31250,,Record Length,31250,,Record Length,31250
Zero Index,343.40156250,,Zero Index,343.40156250,,Zero Index,343.40156250,,Zero Index,343.40156250
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2,CH3,CH4
-9.45285000e-07,8.59375000e-03,-1.34375000e-03,8.43750000e-04,-2.17187500e-02
-9.42085000e-07,1.32812500e-02,-6.56250000e-04,2.18750000e-04,-2.21875000e-02
-9.38885000e-07,6.56250000e-03,-9.06250000e-04,5.93750000e-04,-1.79687500e-02
-9.35685000e-07,1.64062500e-02,-5.93750000e-04,2.18750000e-04,-2.68750000e-02
-9.32485000e-07,1.40625000e-02,-1.28125000e-03,-6.56250000e-04,-2.93750000e-02
-9.29285000e-07,1.71875000e-02,-1.15625000e-03,-3.12500000e-05,-2.21875000e-02
-9.26085000e-07,1.32812500e-02,-5.62500000e-04,-1.56250000e-04,-1.70312500e-02
-9.22885000e-07,8.90625000e-03,-8.43750000e-04,1.09375000e-03,-1.79687500e-02
-9.19685000e-07,1.15625000e-02,-2.25000000e-03,5.93750000e-04,-1.68750000e-02
-9.16485000e-07,1.46875000e-02,1.87500000e-04,1.46875000e-03,-2.46875000e-02
-9.13285000e-07,1.50000000e-02,-4.37500000e-04,-3.12500000e-05,-1.82812500e-02
-9.10085000e-07,1.57812500e-02,-3.12500000e-04,-6.56250000e-04,-2.09375000e-02
-9.06885000e-07,8.75000000e-03,-5.31250000e-04,-6.56250000e-04,-1.60937500e-02
-9.03685000e-07,4.84375000e-03,-2.81250000e-04,7.18750000e-04,-1.85937500e-02
-9.00485000e-07,1.18750000e-02,-3.12500000e-04,6.25000000e-05,-2.43750000e-02
-8.97285000e-07,1.00000000e-02,-3.75000000e-04,-4.06250000e-04,-2.12500000e-02
-8.94085000e-07,8.12500000e-03,-4.68750000e-04,-7.81250000e-04,-2.60937500e-02
-8.90885000e-07,1.18750000e-02,-9.37500000e-04,-4.06250000e-04,-2.75000000e-02
-8.87685000e-07,5.46875000e-03,-6.87500000e-04,-5.31250000e-04,-2.60937500e-02
-8.84485000e-07,3.12500000e-03,5.62500000e-04,-7.81250000e-04,-2.73437500e-02
-8.81285000e-07,9.68750000e-03,4.68750000e-04,-5.31250000e-04,-2.18750000e-02
-8.78085000e-07,9.84375000e-03,-6.87500000e-04,7.18750000e-04,-1.95312500e-02
-8.74885000e-07,1.28125000e-02,-6.87500000e-04,9.37500000e-05,-1.04687500e-02
-8.71685000e-07,1.25000000e-02,-4.68750000e-04,9.68750000e-04,-1.51562500e-02
-8.68485000e-07,1.43750000e-02,3.12500000e-05,-1.93750000e-03,-2.54687500e-02
-8.65285000e-07,1.46875000e-02,-1.28125000e-03,4.68750000e-04,-2.60937500e-02
-8.62085000e-07,6.87500000e-03,1.56250000e-04,-3.12500000e-05,-1.67187500e-02
-8.58885000e-07,1.21875000e-02,-1.09375000e-03,-2.81250000e-04,-1.39062500e-02
-8.55685000e-07,1.70312500e-02,-9.37500000e-04,-1.78125000e-03,-1.87500000e-02
-8.52485000e-07,9.37500000e-03,-2.12500000e-03,2.18750000e-04,-2.51562500e-02
-8.49285000e-07,1.48437500e-02,-1.71875000e-03,-3.12500000e-05,-5.46875000e-03
-8.46085000e-07,1.39062500e-02,-4.68750000e-04,-7.81250000e-04,-3.12500000e-04
-8.42885000e-07,1.29687500e-02,-1.25000000e-03,-5.31250000e-04,-9.06250000e-03
-8.39685000e-07,1.56250000e-02,-1.21875000e-03,1.09375000e-03,-1.53125000e-02
-8.36485000e-07,1.15625000e-02,-4.06250000e-04,-3.12500000e-05,-9.06250000e-03
-8.33285000e-07,2.20312500e-02,8.12500000e-04,-7.81250000e-04,-9.84375000e-03
-8.30085000e-07,1.15625000e-02,-3.12500000e-04,-3.12500000e-05,-8.90625000e-03
-8.26885000e-07,1.03125000e-02,-1.09375000e-03,1.09375000e-03,-1.54687500e-02
-8.23685000e-07,1.59375000e-02,-5.31250000e-04,9.68750000e-04,-2.29687500e-02
-8.20485000e-07,1.57812500e-02,-6.25000000e-05,5.93750000e-04,-1.85937500e-02
-8.17285000e-07,1.12500000e-02,-2.00000000e-03,2.18750000e-04,-2.46875000e-02
-8.14085000e-07,1.39062500e-02,-1.31250000e-03,3.43750000e-04,-2.70312500e-02
-8.10885000e-07,1.10937500e-02,-1.56250000e-04,-1.15625000e-03,-1.68750000e-02
-8.07685000e-07,5.31250000e-03,-6.25000000e-04,-1.03125000e-03,-2.31250000e-02
-8.04485000e-07,4.21875000e-03,-5.31250000e-04,-3.12500000e-05,-2.06250000e-02
-8.01285000e-07,5.31250000e-03,-2.00000000e-03,-7.81250000e-04,-2.12500000e-02
-7.98085000e-07,3.90625000e-03,-9.37500000e-04,-5.31250000e-04,-2.51562500e-02
-7.94885000e-07,1.07812500e-02,-6.87500000e-04,-7.81250000e-04,-2.56250000e-02
-7.91685000e-07,1.04687500e-02,-6.87500000e-04,-1.03125000e-03,-2.09375000e-02
-7.88485000e-07,1.14062500e-02,-1.18750000e-03,8.43750000e-04,-2.04687500e-02
-7.85285000e-07,1.32812500e-02,-1.21875000e-03,-1.78125000e-03,-2.34375000e-02
-7.82085000e-07,9.53125000e-03,4.68750000e-04,-1.56250000e-04,-3.53125000e-02
-7.78885000e-07,1.28125000e-02,-1.03125000e-03,1.09375000e-03,-1.95312500e-02
-7.75685000e-07,6.25000000e-03,-1.18750000e-03,5.93750000e-04,-2.64062500e-02
-7.72485000e-07,1.64062500e-02,8.12500000e-04,9.37500000e-05,-2.32812500e-02
-7.69285000e-07,8.90625000e-03,-1.56250000e-04,-1.15625000e-03,-2.40625000e-02
-7.66085000e-07,1.01562500e-02,-9.06250000e-04,-5.31250000e-04,-2.51562500e-02
-7.62885000e-07,-3.28125000e-03,5.62500000e-04,1.90625000e-03,-2.67187500e-02
-7.59685000e-07,2.03125000e-03,-6.56250000e-04,-1.56250000e-04,-2.67187500e-02
-7.56485000e-07,1.06250000e-02,9.37500000e-05,-1.65625000e-03,-2.71875000e-02
-7.53285000e-07,1.01562500e-02,-1.12500000e-03,-4.37500000e-04,-2.70312500e-02
-7.50085000e-07,6.56250000e-03,-1.31250000e-03,-5.31250000e-04,-2.46875000e-02
-7.46885000e-07,1.17187500e-02,3.12500000e-04,4.68750000e-04,-3.25000000e-02
-7.43685000e-07,1.23437500e-02,-3.12500000e-04,-5.31250000e-04,-2.95312500e-02
-7.40485000e-07,6.25000000e-03,-1.18750000e-03,-1.28125000e-03,-3.39062500e-02
-7.37285000e-07,7.81250000e-03,-1.21875000e-03,-6.56250000e-04,-2.67187500e-02
-7.34085000e-07,4.06250000e-03,-1.06250000e-03,-1.90625000e-03,-3.14062500e-02
-7.30885000e-07,-1.40625000e-03,-1.96875000e-03,-1.65625000e-03,-3.42187500e-02
-7.27685000e-07,-1.71875000e-03,9.37500000e-05,-1.65625000e-03,-2.54687500e-02
-7.24485000e-07,-9.21875000e-03,-1.34375000e-03,-2.81250000e-04,-4.00000000e-02
-7.21285000e-07,4.68750000e-04,-8.12500000e-04,-1.28125000e-03,-2.93750000e-02
-7.18085000e-07,-7.03125000e-03,-1.75000000e-03,-1.28125000e-03,-3.07812500e-02
-7.14885000e-07,-3.75000000e-03,-5.93750000e-04,-1.78125000e-03,-3.03125000e-02
-7.11685000e-07,6.40625000e-03,-1.06250000e-03,3.43750000e-04,-3.18750000e-02
-7.08485000e-07,-7.18750000e-03,-1.87500000e-03,-7.81250000e-04,-2.81250000e-02
-7.05285000e-07,-2.65625000e-03,-9.68750000e-04,-2.81250000e-04,-3.32812500e-02
-7.02085000e-07,9.37500000e-04,-1.56250000e-04,-5.31250000e-04,-2.76562500e-02
-6.98885000e-07,5.46875000e-03,-2.25000000e-03,7.18750000e-04,-2.85937500e-02
-6.95685000e-07,8.12500000e-03,-7.50000000e-04,-1.40625000e-03,-3.26562500e-02
-6.92485000e-07,8.59375000e-03,-7.50000000e-04,-1.15625000e-03,-3.62500000e-02
-6.89285000e-07,5.46875000e-03,-2.37500000e-03,-1.28125000e-03,-3.82812500e-02
-6.86085000e-07,1.09375000e-02,-7.18750000e-04,5.93750000e-04,-3.50000000e-02
-6.82885000e-07,-3.28125000e-03,-1.34375000e-03,-5.31250000e-04,-3.12500000e-02
-6.79685000e-07,1.10937500e-02,2.18750000e-04,-5.31250000e-04,-3.26562500e-02
-6.76485000e-07,7.81250000e-03,-2.18750000e-04,-1.43750000e-03,-3.29687500e-02
-6.73285000e-07,3.59375000e-03,-9.37500000e-04,-1.65625000e-03,-4.00000000e-02
-6.70085000e-07,7.34375000e-03,-8.12500000e-04,-3.12500000e-05,-3.62500000e-02
-6.66885000e-07,7.65625000e-03,4.37500000e-04,-7.81250000e-04,-2.67187500e-02
-6.63685000e-07,4.68750000e-03,-1.50000000e-03,-7.81250000e-04,-3.95312500e-02
-6.60485000e-07,1.09375000e-02,-1.06250000e-03,7.18750000e-04,-4.37500000e-02
-6.57285000e-07,5.00000000e-03,-1.21875000e-03,-2.81250000e-04,-3.46875000e-02
-6.54085000e-07,1.51562500e-02,-9.68750000e-04,9.37500000e-05,-3.46875000e-02
-6.50885000e-07,5.93750000e-03,-1.31250000e-03,-1.78125000e-03,-2.82812500e-02
-6.47685000e-07,1.53125000e-02,-1.62500000e-03,2.18750000e-04,-3.06250000e-02
-6.44485000e-07,1.17187500e-02,-1.06250000e-03,-1.40625000e-03,-3.31250000e-02
-6.41285000e-07,1.25000000e-02,-8.75000000e-04,-5.31250000e-04,-3.40625000e-02
-6.38085000e-07,1.37500000e-02,-1.62500000e-03,-1.40625000e-03,-2.60937500e-02
-6.34885000e-07,1.76562500e-02,-1.03125000e-03,-4.06250000e-04,-2.23437500e-02
-6.31685000e-07,2.04687500e-02,-2.25000000e-03,3.43750000e-04,-2.45312500e-02
-6.28485000e-07,1.64062500e-02,-9.37500000e-04,-4.06250000e-04,-2.68750000e-02
-6.25285000e-07,2.09375000e-02,-5.93750000e-04,-3.12500000e-05,-3.03125000e-02
-6.22085000e-07,1.57812500e-02,-6.25000000e-04,3.43750000e-04,-2.68750000e-02
-6.18885000e-07,1.34375000e-02,-1.31250000e-03,-3.12500000e-05,-2.31250000e-02
-6.15685000e-07,1.75000000e-02,3.12500000e-05,7.18750000e-04,-3.06250000e-02
-6.12485000e-07,1.25000000e-02,-1.78125000e-03,-1.65625000e-03,-3.03125000e-02
-6.09285000e-07,1.35937500e-02,-8.12500000e-04,-1.56250000e-04,-3.28125000e-02
-6.06085000e-07,7.81250000e-03,-1.18750000e-03,-1.15625000e-03,-2.73437500e-02
-6.02885000e-07,1.23437500e-02,-8.43750000e-04,-2.81250000e-04,-2.76562500e-02
-5.99685000e-07,1.14062500e-02,-2.09375000e-03,-4.06250000e-04,-2.43750000e-02
-5.96485000e-07,2.81250000e-03,-1.71875000e-03,-1.28125000e-03,-2.76562500e-02
-5.93285000e-07,1.45312500e-02,3.12500000e-04,-1.90625000e-03,-3.10937500e-02
-5.90085000e-07,1.28125000e-02,-2.50000000e-04,-1.56250000e-04,-3.20312500e-02
-5.86885000e-07,6.09375000e-03,-9.06250000e-04,-1.03125000e-03,-3.45312500e-02
-5.83685000e-07,1.25000000e-02,-3.28125000e-03,9.37500000e-05,-2.23437500e-02
-5.80485000e-07,6.25000000e-03,-5.62500000e-04,-1.28125000e-03,-2.84375000e-02
-5.77285000e-07,1.07812500e-02,-5.62500000e-04,-7.81250000e-04,-2.53125000e-02
-5.74085000e-07,6.56250000e-03,-4.37500000e-04,-4.06250000e-04,-3.26562500e-02
-5.70885000e-07,1.14062500e-02,-1.12500000e-03,8.43750000e-04,-3.68750000e-02
-5.67685000e-07,9.53125000e-03,-9.68750000e-04,-2.03125000e-03,-2.65625000e-02
-5.64485000e-07,6.25000000e-03,-1.21875000e-03,-1.90625000e-03,-2.65625000e-02
-5.61285000e-07,4.37500000e-03,-9.68750000e-04,-1.65625000e-03,-3.93750000e-02
-5.58085000e-07,4.53125000e-03,-2.81250000e-04,-1.53125000e-03,-4.04687500e-02
-5.54885000e-07,-2.96875000e-03,-8.12500000e-04,-5.31250000e-04,-3.48437500e-02
-5.51685000e-07,5.15625000e-03,-3.75000000e-04,-6.56250000e-04,-3.43750000e-02
-5.48485000e-07,-3.12500000e-04,-1.59375000e-03,3.43750000e-04,-3.62500000e-02
-5.45285000e-07,-6.25000000e-04,-1.25000000e-03,1.71875000e-03,-4.07812500e-02
-5.42085000e-07,-6.25000000e-04,-5.62500000e-04,-1.40625000e-03,-3.42187500e-02
-5.38885000e-07,-4.53125000e-03,-1.59375000e-03,-1.15625000e-03,-3.78125000e-02
-5.35685000e-07,3.12500000e-04,-1.18750000e-03,-1.28125000e-03,-3.43750000e-02
-5.32485000e-07,4.21875000e-03,-1.03125000e-03,-4.06250000e-04,-3.62500000e-02
-5.29285000e-07,-7.34375000e-03,-2.46875000e-03,3.43750000e-04,-3.21875000e-02
-5.26085000e-07,1.71875000e-03,-1.34375000e-03,-2.40625000e-03,-3.37500000e-02
-5.22885000e-07,-1.71875000e-03,-2.09375000e-03,-1.90625000e-03,-3.14062500e-02
-5.19685000e-07,-9.53125000e-03,-1.50000000e-03,-5.31250000e-04,-3.53125000e-02
-5.16485000e-07,1.50000000e-02,-8.43750000e-04,3.43750000e-04,-3.89062500e-02
-5.13285000e-07,9.53125000e-03,-4.68750000e-04,-3.12500000e-05,-3.04687500e-02
-5.10085000e-07,5.15625000e-03,2.18750000e-04,-6.56250000e-04,-3.67187500e-02
-5.06885000e-07,1.78125000e-02,-1.75000000e-03,1.09375000e-03,-2.73437500e-02
-5.03685000e-07,5.15625000e-03,-2.09375000e-03,4.68750000e-04,-2.54687500e-02
-5.00485000e-07,8.12500000e-03,6.87500000e-04,-6.56250000e-04,-3.42187500e-02
-4.97285000e-07,4.06250000e-03,-6.25000000e-05,-3.12500000e-05,-2.87500000e-02
-4.94085000e-07,3.28125000e-03,-1.87500000e-04,-2.81250000e-04,-3.26562500e-02
-4.90885000e-07,5.46875000e-03,-6.87500000e-04,9.37500000e-05,-3.28125000e-02
-4.87685000e-07,5.78125000e-03,6.25000000e-05,-2.81250000e-04,-3.07812500e-02
-4.84485000e-07,1.26562500e-02,-2.37500000e-03,-7.81250000e-04,-2.54687500e-02
-4.81285000e-07,1.48437500e-02,-1.62500000e-03,-7.81250000e-04,-2.84375000e-02
-4.78085000e-07,4.37500000e-03,-1.87500000e-04,-3.12500000e-05,-3.26562500e-02
-4.74885000e-07,1.04687500e-02,-1.25000000e-03,-3.12500000e-05,-3.21875000e-02
-4.71685000e-07,1.60937500e-02,-9.68750000e-04,-1.65625000e-03,-2.98437500e-02
-4.68485000e-07,1.18750000e-02,-1.18750000e-03,9.37500000e-05,-3.26562500e-02
-4.65285000e-07,8.90625000e-03,-1.21875000e-03,-1.15625000e-03,-3.45312500e-02
-4.62085000e-07,2.17187500e-02,-7.50000000e-04,-1.28125000e-03,-3.68750000e-02
-4.58885000e-07,9.84375000e-03,-9.37500000e-04,-2.81250000e-04,-4.12500000e-02
-4.55685000e-07,8.59375000e-03,-1.34375000e-03,9.68750000e-04,-2.76562500e-02
-4.52485000e-07,8.59375000e-03,-1.21875000e-03,-7.81250000e-04,-3.39062500e-02
-4.49285000e-07,1.51562500e-02,-8.43750000e-04,-7.81250000e-04,-2.76562500e-02
-4.46085000e-07,8.12500000e-03,-6.87500000e-04,-1.03125000e-03,-3.25000000e-02
-4.42885000e-07,8.75000000e-03,-3.43750000e-04,8.43750000e-04,-3.40625000e-02
-4.39685000e-07,1.18750000e-02,-1.43750000e-03,-1.03125000e-03,-2.98437500e-02
-4.36485000e-07,5.93750000e-03,-6.56250000e-04,-1.28125000e-03,-2.84375000e-02
-4.33285000e-07,1.42187500e-02,-1.62500000e-03,-1.03125000e-03,-3.29687500e-02
-4.30085000e-07,7.18750000e-03,7.18750000e-04,-1.56250000e-04,-2.29687500e-02
-4.26885000e-07,7.34375000e-03,-1.09375000e-03,-1.56250000e-04,-3.60937500e-02
-4.23685000e-07,9.06250000e-03,1.87500000e-04,-3.12500000e-05,-3.09375000e-02
-4.20485000e-07,1.25000000e-03,-2.50000000e-04,-2.81250000e-04,-3.07812500e-02
-4.17285000e-07,7.81250000e-03,-1.96875000e-03,1.59375000e-03,-2.93750000e-02
-4.14085000e-07,4.84375000e-03,-1.46875000e-03,9.37500000e-05,-2.37500000e-02
-4.10885000e-07,-1.40625000e-03,1.56250000e-04,-5.31250000e-04,-3.29687500e-02
-4.07685000e-07,-9.37500000e-04,-1.87500000e-03,-1.03125000e-03,-4.42187500e-02
-4.04485000e-07,-6.56250000e-03,-2.18750000e-04,-4.06250000e-04,-4.18750000e-02
-4.01285000e-07,-6.09375000e-03,-1.46875000e-03,-1.40625000e-03,-3.85937500e-02
-3.98085000e-07,-2.34375000e-03,-1.62500000e-03,-1.81250000e-03,-4.39062500e-02
-3.94885000e-07,-4.37500000e-03,-7.81250000e-04,-1.40625000e-03,-5.21875000e-02
-3.91685000e-07,-7.03125000e-03,-2.00000000e-03,6.25000000e-05,-4.21875000e-02
-3.88485000e-07,-7.81250000e-03,-8.43750000e-04,-2.15625000e-03,-5.06250000e-02
-3.85285000e-07,-7.81250000e-03,-5.62500000e-04,-1.65625000e-03,-4.21875000e-02
-3.82085000e-07,-6.40625000e-03,-1.62500000e-03,-1.78125000e-03,-5.21875000e-02
-3.78885000e-07,-7.81250000e-03,-2.28125000e-03,-1.90625000e-03,-5.51562500e-02
-3.75685000e-07,-8.43750000e-03,-2.21875000e-03,-1.90625000e-03,-5.85937500e-02
-3.72485000e-07,-1.06250000e-02,-5.93750000e-04,2.18750000e-04,-4.56250000e-02
-3.69285000e-07,-1.18750000e-02,-3.00000000e-03,-3.50000000e-03,-4.64062500e-02
-3.66085000e-07,-1.73437500e-02,-2.53125000e-03,-1.15625000e-03,-4.15625000e-02
-3.62885000e-07,-7.34375000e-03,-8.12500000e-04,-6.87500000e-04,-4.23437500e-02
-3.59685000e-07,-7.18750000e-03,3.12500000e-05,-6.56250000e-04,-4.29687500e-02
-3.56485000e-07,-6.25000000e-04,-1.25000000e-03,-1.43750000e-03,-4.95312500e-02
-3.53285000e-07,-4.53125000e-03,-2.87500000e-03,-6.56250000e-04,-3.95312500e-02
-3.50085000e-07,3.43750000e-03,-2.12500000e-03,-2.03125000e-03,-3.59375000e-02
-3.46885000e-07,1.09375000e-03,-1.34375000e-03,-1.15625000e-03,-3.17187500e-02
-3.43685000e-07,-8.43750000e-03,-2.53125000e-03,-1.90625000e-03,-3.35937500e-02
-3.40485000e-07,8.90625000e-03,-1.12500000e-03,-1.15625000e-03,-3.93750000e-02
-3.37285000e-07,3.75000000e-03,-9.06250000e-04,-1.40625000e-03,-2.92187500e-02
-3.34085000e-07,5.00000000e-03,2.81250000e-04,-6.56250000e-04,-3.15625000e-02
-3.30885000e-07,1.56250000e-04,-1.87500000e-04,-1.06250000e-03,-3.59375000e-02
-3.27685000e-07,6.87500000e-03,-1.59375000e-03,9.37500000e-05,-4.64062500e-02
-3.24485000e-07,2.03125000e-03,-2.31250000e-03,-1.78125000e-03,-2.84375000e-02
-3.21285000e-07,6.25000000e-03,-7.18750000e-04,-1.15625000e-03,-2.37500000e-02
-3.18085000e-07,-1.56250000e-04,-1.15625000e-03,7.18750000e-04,-3.03125000e-02
-3.14885000e-07,2.65625000e-03,-1.06250000e-03,3.43750000e-04,-4.29687500e-02
-3.11685000e-07,1.28125000e-02,-3.12500000e-04,-1.90625000e-03,-2.59375000e-02
-3.08485000e-07,1.23437500e-02,-8.43750000e-04,-1.56250000e-04,-2.42187500e-02
-3.05285000e-07,1.65625000e-02,-1.75000000e-03,-1.78125000e-03,-2.92187500e-02
-3.02085000e-07,1.20312500e-02,-1.31250000e-03,-4.06250000e-04,-2.81250000e-02
-2.98885000e-07,1.35937500e-02,2.81250000e-04,3.43750000e-04,-3.34375000e-02
-2.95685000e-07,1.25000000e-02,-8.75000000e-04,-4.37500000e-04,-3.01562500e-02
-2.92485000e-07,1.90625000e-02,-9.37500000e-05,-5.31250000e-04,-1.95312500e-02
-2.89285000e-07,1.15625000e-02,-1.81250000e-03,-2.81250000e-04,-2.73437500e-02
-2.86085000e-07,1.85937500e-02,-8.12500000e-04,-4.06250000e-04,-1.85937500e-02
-2.82885000e-07,1.39062500e-02,-8.43750000e-04,-4.06250000e-04,-2.29687500e-02
-2.79685000e-07,1.09375000e-02,-1.09375000e-03,-1.65625000e-03,-2.70312500e-02
-2.76485000e-07,1.39062500e-02,-5.62500000e-04,-1.03125000e-03,-2.12500000e-02
-2.73285000e-07,1.78125000e-02,-4.06250000e-04,-1.15625000e-03,-2.14062500e-02
-2.70085000e-07,2.04687500e-02,-2.18750000e-04,-1.15625000e-03,-2.81250000e-02
-2.66885000e-07,2.29687500e-02,9.37500000e-05,-4.06250000e-04,-1.96875000e-02
-2.63685000e-07,1.73437500e-02,-4.06250000e-04,-1.56250000e-04,-2.73437500e-02
-2.60485000e-07,2.64062500e-02,-3.12500000e-05,4.68750000e-04,-2.54687500e-02
-2.57285000e-07,2.84375000e-02,6.56250000e-04,-1.56250000e-04,-2.37500000e-02
-2.54085000e-07,2.15625000e-02,-1.84375000e-03,-1.65625000e-03,-2.25000000e-02
-2.50885000e-07,1.70312500e-02,-1.28125000e-03,-7.81250000e-04,-1.67187500e-02
-2.47685000e-07,1.01562500e-02,-8.12500000e-04,-6.56250000e-04,-1.67187500e-02
-2.44485000e-07,1.73437500e-02,-9.68750000e-04,7.18750000e-04,-1.78125000e-02
-2.41285000e-07,1.04687500e-02,-3.12500000e-04,8.43750000e-04,-1.92187500e-02
