Model,MSO54
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH4
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09,,Sample Interval,3.20000000e-09
Record Length,31250,,Record Length,31250,,Record Length,31250,,Record Length,31250
Zero Index,343.50156250,,Zero Index,343.50156250,,Zero Index,343.50156250,,Zero Index,343.50156250
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,

TIME,CH1,CH2,CH3,CH4
1.67855950e-05,4.62812500e-01,-1.87500000e-04,2.75000000e-03,5.13125000e-01
1.67887950e-05,4.68906250e-01,6.56250000e-04,4.62500000e-03,5.15156250e-01
1.67919950e-05,4.67968750e-01,-1.87500000e-04,3.34375000e-03,5.18593750e-01
1.67951950e-05,4.72500000e-01,1.68750000e-03,1.96875000e-03,5.23906250e-01
1.67983950e-05,4.77656250e-01,9.37500000e-04,3.34375000e-03,5.23593750e-01
1.68015950e-05,4.86250000e-01,4.37500000e-04,2.75000000e-03,5.27187500e-01
1.68047950e-05,4.92968750e-01,-3.43750000e-04,2.96875000e-03,5.41718750e-01
1.68079950e-05,5.06093750e-01,1.56250000e-03,2.71875000e-03,5.35625000e-01
1.68111950e-05,5.01718750e-01,8.12500000e-04,3.12500000e-03,5.37031250e-01
1.68143950e-05,5.02343750e-01,4.06250000e-04,1.96875000e-03,5.41875000e-01
1.68175950e-05,5.02656250e-01,1.18750000e-03,1.96875000e-03,5.48906250e-01
1.68207950e-05,4.99062500e-01,1.43750000e-03,1.87500000e-03,5.47031250e-01
1.68239950e-05,5.14218750e-01,-9.68750000e-04,2.59375000e-03,5.61875000e-01
1.68271950e-05,5.09375000e-01,-6.25000000e-05,2.21875000e-03,5.48281250e-01
1.68303950e-05,5.21562500e-01,9.37500000e-04,1.28125000e-03,5.60156250e-01
1.68335950e-05,5.27031250e-01,2.18750000e-03,1.71875000e-03,5.59062500e-01
1.68367950e-05,5.17031250e-01,6.87500000e-04,2.59375000e-03,5.64531250e-01
1.68399950e-05,5.29062500e-01,4.06250000e-04,1.65625000e-03,5.64843750e-01
1.68431950e-05,5.33437500e-01,6.56250000e-04,2.46875000e-03,5.68281250e-01
1.68463950e-05,5.39062500e-01,2.93750000e-03,1.59375000e-03,5.68125000e-01
1.68495950e-05,5.37031250e-01,4.06250000e-04,2.84375000e-03,5.62343750e-01
1.68527950e-05,5.48593750e-01,1.06250000e-03,2.09375000e-03,5.73906250e-01
1.68559950e-05,5.43593750e-01,1.68750000e-03,1.65625000e-03,5.72968750e-01
1.68591950e-05,5.42812500e-01,1.46875000e-03,3.65625000e-03,5.77812500e-01
1.68623950e-05,5.58437500e-01,2.81250000e-04,1.96875000e-03,5.76562500e-01
1.68655950e-05,5.63906250e-01,1.56250000e-04,2.40625000e-03,5.92187500e-01
1.68687950e-05,5.69218750e-01,7.81250000e-04,2.28125000e-03,5.88750000e-01
1.68719950e-05,5.72500000e-01,5.62500000e-04,2.59375000e-03,5.94843750e-01
1.68751950e-05,5.73750000e-01,1.43750000e-03,1.46875000e-03,5.95000000e-01
1.68783950e-05,5.78906250e-01,4.37500000e-04,1.84375000e-03,5.94218750e-01
1.68815950e-05,5.82812500e-01,1.43750000e-03,1.96875000e-03,6.01406250e-01
1.68847950e-05,5.81093750e-01,1.93750000e-03,1.09375000e-03,6.05312500e-01
1.68879950e-05,5.96562500e-01,1.68750000e-03,2.15625000e-03,6.07187500e-01
1.68911950e-05,5.92031250e-01,6.87500000e-04,3.34375000e-03,6.18281250e-01
1.68943950e-05,5.82656250e-01,6.56250000e-04,2.21875000e-03,6.16250000e-01
1.68975950e-05,5.91718750e-01,1.93750000e-03,4.62500000e-03,6.26718750e-01
1.69007950e-05,6.04062500e-01,1.43750000e-03,1.56250000e-03,6.24687500e-01
1.69039950e-05,6.03281250e-01,8.43750000e-04,3.34375000e-03,6.27968750e-01
1.69071950e-05,6.08281250e-01,1.56250000e-03,1.21875000e-03,6.36250000e-01
1.69103950e-05,6.17812500e-01,2.34375000e-03,3.46875000e-03,6.29375000e-01
1.69135950e-05,6.18593750e-01,1.06250000e-03,1.96875000e-03,6.20781250e-01
1.69167950e-05,6.29843750e-01,8.12500000e-04,3.34375000e-03,6.26718750e-01
1.69199950e-05,6.20781250e-01,1.68750000e-03,1.59375000e-03,6.30156250e-01
1.69231950e-05,6.24062500e-01,2.43750000e-03,2.34375000e-03,6.32968750e-01
1.69263950e-05,6.30312500e-01,2.43750000e-03,2.09375000e-03,6.35937500e-01
1.69295950e-05,6.29062500e-01,1.81250000e-03,2.12500000e-03,6.38593750e-01
1.69327950e-05,6.37343750e-01,1.56250000e-03,2.34375000e-03,6.40937500e-01
1.69359950e-05,6.38281250e-01,1.18750000e-03,8.43750000e-04,6.53437500e-01
1.69391950e-05,6.40937500e-01,1.06250000e-03,2.09375000e-03,6.41093750e-01
1.69423950e-05,6.34531250e-01,2.43750000e-03,3.15625000e-03,6.52656250e-01
1.69455950e-05,6.44218750e-01,2.18750000e-03,1.12500000e-03,6.45312500e-01
1.69487950e-05,6.47968750e-01,1.56250000e-03,2.46875000e-03,6.50937500e-01
1.69519950e-05,6.50937500e-01,1.31250000e-03,1.65625000e-03,6.57187500e-01
1.69551950e-05,6.59531250e-01,1.18750000e-03,2.96875000e-03,6.56093750e-01
1.69583950e-05,6.66250000e-01,3.65625000e-03,2.71875000e-03,6.58750000e-01
1.69615950e-05,6.70937500e-01,1.93750000e-03,3.37500000e-03,6.60468750e-01
1.69647950e-05,6.70625000e-01,1.68750000e-03,2.37500000e-03,6.56250000e-01
1.69679950e-05,6.77187500e-01,9.37500000e-04,2.71875000e-03,6.62968750e-01
1.69711950e-05,6.83437500e-01,1.56250000e-03,4.25000000e-03,6.64687500e-01
1.69743950e-05,6.78437500e-01,2.78125000e-03,3.59375000e-03,6.65937500e-01
1.69775950e-05,6.78593750e-01,1.56250000e-03,2.96875000e-03,6.82968750e-01
1.69807950e-05,6.87812500e-01,9.68750000e-04,2.09375000e-03,6.74375000e-01
1.69839950e-05,6.88281250e-01,1.06250000e-03,2.68750000e-03,6.75000000e-01
1.69871950e-05,6.88437500e-01,1.93750000e-03,2.21875000e-03,6.86718750e-01
1.69903950e-05,6.92343750e-01,1.68750000e-03,2.09375000e-03,6.85468750e-01
1.69935950e-05,7.05000000e-01,6.25000000e-05,3.12500000e-03,6.89218750e-01
1.69967950e-05,7.12656250e-01,9.37500000e-04,2.87500000e-03,6.94843750e-01
1.69999950e-05,7.02187500e-01,2.78125000e-03,2.84375000e-03,6.95156250e-01
1.70031950e-05,7.06250000e-01,2.31250000e-03,3.00000000e-03,7.00781250e-01
1.70063950e-05,7.15468750e-01,1.56250000e-03,2.87500000e-03,6.99375000e-01
1.70095950e-05,7.23593750e-01,2.06250000e-03,3.46875000e-03,7.06718750e-01
1.70127950e-05,7.16562500e-01,1.71875000e-03,2.09375000e-03,7.00937500e-01
1.70159950e-05,7.22812500e-01,5.62500000e-04,1.84375000e-03,7.04375000e-01
1.70191950e-05,7.32500000e-01,1.56250000e-03,3.00000000e-03,7.12968750e-01
1.70223950e-05,7.30468750e-01,2.06250000e-03,4.09375000e-03,7.11562500e-01
1.70255950e-05,7.37656250e-01,2.31250000e-03,3.37500000e-03,7.05312500e-01
1.70287950e-05,7.41406250e-01,1.18750000e-03,3.09375000e-03,7.14375000e-01
1.70319950e-05,7.37187500e-01,1.56250000e-03,3.84375000e-03,7.10312500e-01
1.70351950e-05,7.37187500e-01,1.56250000e-03,3.75000000e-03,7.16093750e-01
1.70383950e-05,7.41718750e-01,1.43750000e-03,4.25000000e-03,7.19843750e-01
1.70415950e-05,7.47500000e-01,1.93750000e-03,2.50000000e-03,7.26406250e-01
1.70447950e-05,7.48593750e-01,1.68750000e-03,2.62500000e-03,7.20781250e-01
1.70479950e-05,7.54375000e-01,2.18750000e-03,2.96875000e-03,7.24687500e-01
1.70511950e-05,7.71562500e-01,2.06250000e-03,3.87500000e-03,7.25468750e-01
1.70543950e-05,7.65468750e-01,2.43750000e-03,3.37500000e-03,7.33125000e-01
1.70575950e-05,7.75468750e-01,6.87500000e-04,5.56250000e-03,7.31093750e-01
1.70607950e-05,7.79531250e-01,2.31250000e-03,4.09375000e-03,7.27031250e-01
1.70639950e-05,7.82656250e-01,1.84375000e-03,2.84375000e-03,7.27812500e-01
1.70671950e-05,7.70468750e-01,1.93750000e-03,3.87500000e-03,7.38593750e-01
1.70703950e-05,7.81406250e-01,1.06250000e-03,3.50000000e-03,7.31406250e-01
1.70735950e-05,7.86093750e-01,5.62500000e-04,2.46875000e-03,7.45312500e-01
1.70767950e-05,7.86875000e-01,2.90625000e-03,2.21875000e-03,7.49375000e-01
1.70799950e-05,7.77656250e-01,2.78125000e-03,3.62500000e-03,7.49843750e-01
1.70831950e-05,7.95937500e-01,1.56250000e-03,5.03125000e-03,7.47812500e-01
1.70863950e-05,7.91875000e-01,2.78125000e-03,2.00000000e-03,7.57968750e-01
1.70895950e-05,7.96718750e-01,3.15625000e-03,3.50000000e-03,7.49062500e-01
1.70927950e-05,8.04062500e-01,2.31250000e-03,1.87500000e-03,7.61093750e-01
1.70959950e-05,7.92343750e-01,1.96875000e-03,3.50000000e-03,7.56718750e-01
1.70991950e-05,8.05000000e-01,2.43750000e-03,2.96875000e-03,7.61093750e-01
1.71023950e-05,8.00781250e-01,3.15625000e-03,3.12500000e-03,7.67343750e-01
1.71055950e-05,8.02500000e-01,2.31250000e-03,2.12500000e-03,7.65312500e-01
1.71087950e-05,8.16406250e-01,3.59375000e-03,3.50000000e-03,7.58750000e-01
1.71119950e-05,8.17187500e-01,1.81250000e-03,3.59375000e-03,7.69062500e-01
1.71151950e-05,8.15625000e-01,1.43750000e-03,3.00000000e-03,7.71250000e-01
1.71183950e-05,8.26562500e-01,1.06250000e-03,2.87500000e-03,7.68437500e-01
1.71215950e-05,8.15781250e-01,2.06250000e-03,4.00000000e-03,7.71875000e-01
1.71247950e-05,8.30000000e-01,1.43750000e-03,2.50000000e-03,7.74843750e-01
1.71279950e-05,8.31093750e-01,1.68750000e-03,4.37500000e-03,7.82656250e-01
1.71311950e-05,8.34218750e-01,2.03125000e-03,3.37500000e-03,7.74531250e-01
1.71343950e-05,8.50781250e-01,2.43750000e-03,3.78125000e-03,7.79687500e-01
1.71375950e-05,8.41093750e-01,3.28125000e-03,4.15625000e-03,7.84218750e-01
1.71407950e-05,8.52031250e-01,9.37500000e-04,2.46875000e-03,7.75781250e-01
1.71439950e-05,8.48281250e-01,1.56250000e-03,3.34375000e-03,7.75468750e-01
1.71471950e-05,8.50468750e-01,2.18750000e-03,2.87500000e-03,7.78593750e-01
1.71503950e-05,8.45781250e-01,2.18750000e-03,4.46875000e-03,7.87343750e-01
1.71535950e-05,8.53437500e-01,2.90625000e-03,3.00000000e-03,7.87968750e-01
1.71567950e-05,8.54687500e-01,2.56250000e-03,2.12500000e-03,7.85468750e-01
1.71599950e-05,8.59375000e-01,2.31250000e-03,3.62500000e-03,7.92343750e-01
1.71631950e-05,8.63437500e-01,2.56250000e-03,2.37500000e-03,7.93750000e-01
1.71663950e-05,8.61562500e-01,2.31250000e-03,3.59375000e-03,8.00625000e-01
1.71695950e-05,8.75937500e-01,1.81250000e-03,2.50000000e-03,7.92343750e-01
1.71727950e-05,8.71562500e-01,2.00000000e-03,4.00000000e-03,8.07656250e-01
1.71759950e-05,8.80781250e-01,3.09375000e-03,4.46875000e-03,7.94843750e-01
1.71791950e-05,8.86406250e-01,3.78125000e-03,3.78125000e-03,8.05312500e-01
1.71823950e-05,8.79375000e-01,1.93750000e-03,4.53125000e-03,8.11093750e-01
1.71855950e-05,8.88125000e-01,3.03125000e-03,5.15625000e-03,8.09531250e-01
1.71887950e-05,8.90156250e-01,3.59375000e-03,5.56250000e-03,8.15625000e-01
1.71919950e-05,8.90156250e-01,3.03125000e-03,4.12500000e-03,8.26562500e-01
1.71951950e-05,8.94687500e-01,3.15625000e-03,3.53125000e-03,8.15625000e-01
1.71983950e-05,8.91875000e-01,2.18750000e-03,4.65625000e-03,8.22187500e-01
1.72015950e-05,8.92500000e-01,2.31250000e-03,4.03125000e-03,8.17656250e-01
1.72047950e-05,9.05937500e-01,2.43750000e-03,3.62500000e-03,8.19843750e-01
1.72079950e-05,9.02031250e-01,2.31250000e-03,2.84375000e-03,8.22812500e-01
1.72111950e-05,9.09062500e-01,3.53125000e-03,3.78125000e-03,8.27343750e-01
1.72143950e-05,9.10156250e-01,3.84375000e-03,3.50000000e-03,8.28437500e-01
1.72175950e-05,9.15312500e-01,4.40625000e-03,4.62500000e-03,8.31562500e-01
1.72207950e-05,9.19531250e-01,3.71875000e-03,4.25000000e-03,8.19375000e-01
1.72239950e-05,9.25156250e-01,2.56250000e-03,4.25000000e-03,8.35625000e-01
1.72271950e-05,9.27656250e-01,3.50000000e-03,4.53125000e-03,8.36093750e-01
1.72303950e-05,9.24375000e-01,3.53125000e-03,3.00000000e-03,8.37968750e-01
1.72335950e-05,9.25312500e-01,3.21875000e-03,4.78125000e-03,8.24218750e-01
1.72367950e-05,9.22968750e-01,3.40625000e-03,4.87500000e-03,8.27812500e-01
1.72399950e-05,9.25937500e-01,2.43750000e-03,2.87500000e-03,8.40000000e-01
1.72431950e-05,9.20625000e-01,2.43750000e-03,3.37500000e-03,8.40312500e-01
1.72463950e-05,9.30468750e-01,2.65625000e-03,3.65625000e-03,8.48281250e-01
1.72495950e-05,9.36875000e-01,3.00000000e-03,3.78125000e-03,8.47031250e-01
1.72527950e-05,9.48437500e-01,3.71875000e-03,5.50000000e-03,8.58281250e-01
1.72559950e-05,9.45156250e-01,3.75000000e-03,4.40625000e-03,8.53906250e-01
1.72591950e-05,9.43593750e-01,2.43750000e-03,3.96875000e-03,8.55312500e-01
1.72623950e-05,9.38593750e-01,3.46875000e-03,4.62500000e-03,8.51406250e-01
1.72655950e-05,9.40937500e-01,3.96875000e-03,4.53125000e-03,8.55468750e-01
1.72687950e-05,9.47656250e-01,4.84375000e-03,5.31250000e-03,8.58437500e-01
1.72719950e-05,9.58906250e-01,3.28125000e-03,3.78125000e-03,8.52343750e-01
1.72751950e-05,9.61093750e-01,2.18750000e-03,4.90625000e-03,8.64218750e-01
1.72783950e-05,9.67500000e-01,2.93750000e-03,4.03125000e-03,8.61406250e-01
1.72815950e-05,9.63593750e-01,2.21875000e-03,4.53125000e-03,8.57187500e-01
1.72847950e-05,9.64062500e-01,3.65625000e-03,3.40625000e-03,8.57812500e-01
1.72879950e-05,9.65625000e-01,3.28125000e-03,4.40625000e-03,8.56406250e-01
1.72911950e-05,9.75781250e-01,2.90625000e-03,4.15625000e-03,8.55625000e-01
1.72943950e-05,9.64687500e-01,3.03125000e-03,4.62500000e-03,8.57656250e-01
1.72975950e-05,9.69843750e-01,2.31250000e-03,4.53125000e-03,8.64062500e-01
1.73007950e-05,9.73125000e-01,2.87500000e-03,5.56250000e-03,8.53750000e-01
1.73039950e-05,9.71406250e-01,3.84375000e-03,4.78125000e-03,8.57656250e-01
1.73071950e-05,9.81562500e-01,4.09375000e-03,4.78125000e-03,8.70000000e-01
1.73103950e-05,9.74531250e-01,2.18750000e-03,2.50000000e-03,8.71093750e-01
1.73135950e-05,9.76093750e-01,2.90625000e-03,4.28125000e-03,8.79687500e-01
1.73167950e-05,9.80000000e-01,2.56250000e-03,4.03125000e-03,8.78906250e-01
1.73199950e-05,9.80625000e-01,2.90625000e-03,4.53125000e-03,8.80000000e-01
1.73231950e-05,9.89375000e-01,3.53125000e-03,3.87500000e-03,8.80156250e-01
1.73263950e-05,9.89687500e-01,2.96875000e-03,4.81250000e-03,8.82031250e-01
1.73295950e-05,9.98593750e-01,2.87500000e-03,4.28125000e-03,8.86406250e-01
1.73327950e-05,9.93906250e-01,3.90625000e-03,4.50000000e-03,8.82343750e-01
1.73359950e-05,9.97656250e-01,4.21875000e-03,5.25000000e-03,8.79531250e-01
1.73391950e-05,1.00015625e+00,3.03125000e-03,4.78125000e-03,8.87031250e-01
1.73423950e-05,1.00968750e+00,2.78125000e-03,4.25000000e-03,8.89687500e-01
1.73455950e-05,9.97656250e-01,3.25000000e-03,5.15625000e-03,8.87343750e-01
1.73487950e-05,9.99531250e-01,2.43750000e-03,3.09375000e-03,8.90625000e-01
1.73519950e-05,1.00671875e+00,2.37500000e-03,5.87500000e-03,8.90781250e-01
1.73551950e-05,1.01156250e+00,3.84375000e-03,4.15625000e-03,8.99843750e-01
1.73583950e-05,1.00812500e+00,3.12500000e-03,5.18750000e-03,9.06093750e-01
1.73615950e-05,1.00671875e+00,3.12500000e-03,4.40625000e-03,8.95312500e-01
1.73647950e-05,1.01031250e+00,3.21875000e-03,4.53125000e-03,9.02968750e-01
1.73679950e-05,1.02125000e+00,2.06250000e-03,4.34375000e-03,8.99687500e-01
1.73711950e-05,1.02437500e+00,3.59375000e-03,5.15625000e-03,9.02500000e-01
1.73743950e-05,1.02625000e+00,2.06250000e-03,3.96875000e-03,9.02656250e-01
1.73775950e-05,1.03359375e+00,4.34375000e-03,5.46875000e-03,9.05000000e-01
1.73807950e-05,1.03843750e+00,3.71875000e-03,4.53125000e-03,9.14375000e-01
1.73839950e-05,1.04375000e+00,4.34375000e-03,4.78125000e-03,9.10781250e-01
1.73871950e-05,1.04968750e+00,2.96875000e-03,4.90625000e-03,9.06562500e-01
1.73903950e-05,1.05406250e+00,3.96875000e-03,5.84375000e-03,9.14375000e-01
1.73935950e-05,1.06203125e+00,2.59375000e-03,5.87500000e-03,9.18437500e-01
1.73967950e-05,1.05640625e+00,4.15625000e-03,4.40625000e-03,9.27968750e-01
1.73999950e-05,1.06296875e+00,3.59375000e-03,3.84375000e-03,9.21250000e-01
1.74031950e-05,1.06437500e+00,3.96875000e-03,6.25000000e-03,9.22031250e-01
1.74063950e-05,1.05531250e+00,3.81250000e-03,4.87500000e-03,9.38750000e-01
1.74095950e-05,1.06015625e+00,3.46875000e-03,5.46875000e-03,9.28437500e-01
1.74127950e-05,1.06265625e+00,4.84375000e-03,5.56250000e-03,9.26718750e-01
1.74159950e-05,1.05812500e+00,4.34375000e-03,5.56250000e-03,9.27500000e-01
1.74191950e-05,1.06765625e+00,3.71875000e-03,5.96875000e-03,9.30937500e-01
1.74223950e-05,1.07046875e+00,3.84375000e-03,6.84375000e-03,9.38281250e-01
1.74255950e-05,1.05843750e+00,4.84375000e-03,4.25000000e-03,9.35937500e-01
1.74287950e-05,1.07562500e+00,3.59375000e-03,5.18750000e-03,9.30468750e-01
1.74319950e-05,1.07750000e+00,4.87500000e-03,4.12500000e-03,9.40156250e-01
1.74351950e-05,1.07703125e+00,4.46875000e-03,5.03125000e-03,9.46875000e-01
1.74383950e-05,1.08578125e+00,4.21875000e-03,4.62500000e-03,9.44531250e-01
1.74415950e-05,1.08250000e+00,4.71875000e-03,5.56250000e-03,9.38906250e-01
1.74447950e-05,1.08359375e+00,3.21875000e-03,6.06250000e-03,9.37812500e-01
1.74479950e-05,1.08312500e+00,3.59375000e-03,6.21875000e-03,9.38281250e-01
1.74511950e-05,1.08718750e+00,4.09375000e-03,4.59375000e-03,9.41562500e-01
1.74543950e-05,1.09609375e+00,2.78125000e-03,5.81250000e-03,9.34843750e-01
1.74575950e-05,1.09296875e+00,5.21875000e-03,4.65625000e-03,9.41093750e-01
1.74607950e-05,1.09515625e+00,4.34375000e-03,5.03125000e-03,9.48906250e-01
1.74639950e-05,1.10500000e+00,3.46875000e-03,4.78125000e-03,9.46406250e-01
1.74671950e-05,1.10421875e+00,3.96875000e-03,6.06250000e-03,9.42812500e-01
1.74703950e-05,1.10609375e+00,4.84375000e-03,5.84375000e-03,9.57187500e-01
1.74735950e-05,1.09703125e+00,4.09375000e-03,7.00000000e-03,9.47187500e-01
1.74767950e-05,1.10640625e+00,3.84375000e-03,4.21875000e-03,9.50156250e-01
1.74799950e-05,1.11984375e+00,4.46875000e-03,6.12500000e-03,9.49375000e-01
1.74831950e-05,1.10375000e+00,3.84375000e-03,5.15625000e-03,9.50937500e-01
1.74863950e-05,1.11718750e+00,5.09375000e-03,6.37500000e-03,9.48750000e-01
1.74895950e-05,1.12140625e+00,6.09375000e-03,6.34375000e-03,9.55937500e-01
1.74927950e-05,1.12140625e+00,5.46875000e-03,6.00000000e-03,9.61562500e-01
1.74959950e-05,1.12078125e+00,3.59375000e-03,6.68750000e-03,9.53281250e-01
1.74991950e-05,1.12546875e+00,4.96875000e-03,6.84375000e-03,9.61093750e-01
1.75023950e-05,1.12593750e+00,3.71875000e-03,4.62500000e-03,9.63125000e-01
1.75055950e-05,1.13015625e+00,4.84375000e-03,7.59375000e-03,9.61718750e-01
1.75087950e-05,1.12375000e+00,4.34375000e-03,6.84375000e-03,9.59843750e-01
1.75119950e-05,1.12734375e+00,4.46875000e-03,5.84375000e-03,9.56875000e-01
1.75151950e-05,1.12562500e+00,3.96875000e-03,4.90625000e-03,9.58125000e-01
1.75183950e-05,1.12734375e+00,4.21875000e-03,6.87500000e-03,9.57812500e-01
1.75215950e-05,1.12812500e+00,4.59375000e-03,6.43750000e-03,9.60156250e-01
1.75247950e-05,1.12406250e+00,4.71875000e-03,6.34375000e-03,9.68593750e-01
1.75279950e-05,1.13296875e+00,4.12500000e-03,5.71875000e-03,9.67031250e-01
1.75311950e-05,1.13390625e+00,3.59375000e-03,6.31250000e-03,9.62500000e-01
1.75343950e-05,1.12765625e+00,4.09375000e-03,5.71875000e-03,9.70312500e-01
1.75375950e-05,1.13359375e+00,5.09375000e-03,5.68750000e-03,9.67343750e-01
1.75407950e-05,1.13890625e+00,4.34375000e-03,5.59375000e-03,9.73906250e-01
1.75439950e-05,1.14218750e+00,3.84375000e-03,6.21875000e-03,9.71250000e-01
1.75471950e-05,1.14468750e+00,5.09375000e-03,5.25000000e-03,9.77812500e-01
1.75503950e-05,1.14203125e+00,5.21875000e-03,6.59375000e-03,9.72187500e-01
1.75535950e-05,1.14937500e+00,4.84375000e-03,6.18750000e-03,9.82187500e-01
1.75567950e-05,1.14984375e+00,3.34375000e-03,5.96875000e-03,9.84062500e-01
1.75599950e-05,1.15265625e+00,4.21875000e-03,6.37500000e-03,9.80000000e-01
1.75631950e-05,1.14734375e+00,4.21875000e-03,6.25000000e-03,9.80468750e-01
1.75663950e-05,1.16250000e+00,4.59375000e-03,7.46875000e-03,9.81718750e-01
1.75695950e-05,1.16281250e+00,4.46875000e-03,5.59375000e-03,9.84687500e-01
1.75727950e-05,1.16109375e+00,5.09375000e-03,6.96875000e-03,9.85937500e-01
1.75759950e-05,1.16187500e+00,5.21875000e-03,6.75000000e-03,9.98750000e-01
1.75791950e-05,1.16828125e+00,4.71875000e-03,6.21875000e-03,9.96718750e-01
1.75823950e-05,1.17140625e+00,3.84375000e-03,7.96875000e-03,1.00156250e+00
1.75855950e-05,1.16343750e+00,5.21875000e-03,6.68750000e-03,9.97343750e-01
1.75887950e-05,1.16453125e+00,3.96875000e-03,7.09375000e-03,1.00125000e+00
1.75919950e-05,1.17125000e+00,5.09375000e-03,6.25000000e-03,9.97812500e-01
1.75951950e-05,1.17328125e+00,5.71875000e-03,7.50000000e-03,9.97812500e-01
1.75983950e-05,1.18421875e+00,4.96875000e-03,7.34375000e-03,1.00703125e+00
1.76015950e-05,1.17593750e+00,5.96875000e-03,6.46875000e-03,9.89531250e-01
1.76047950e-05,1.18421875e+00,4.46875000e-03,5.96875000e-03,9.96093750e-01
1.76079950e-05,1.18281250e+00,4.46875000e-03,6.96875000e-03,9.93593750e-01
1.76111950e-05,1.17796875e+00,6.59375000e-03,6.59375000e-03,1.00406250e+00
1.76143950e-05,1.17765625e+00,6.59375000e-03,6.59375000e-03,9.98906250e-01
1.76175950e-05,1.18500000e+00,5.34375000e-03,6.21875000e-03,9.98125000e-01
1.76207950e-05,1.17281250e+00,5.09375000e-03,7.09375000e-03,1.00390625e+00
1.76239950e-05,1.18468750e+00,5.84375000e-03,6.81250000e-03,1.00921875e+00
1.76271950e-05,1.18406250e+00,8.59375000e-03,7.09375000e-03,1.01656250e+00
1.76303950e-05,1.18375000e+00,6.96875000e-03,6.21875000e-03,1.00734375e+00
1.76335950e-05,1.19359375e+00,7.18750000e-03,6.71875000e-03,1.00609375e+00
1.76367950e-05,1.18796875e+00,6.53125000e-03,6.71875000e-03,1.01281250e+00
1.76399950e-05,1.18359375e+00,6.62500000e-03,7.09375000e-03,1.01593750e+00
1.76431950e-05,1.18937500e+00,7.59375000e-03,5.71875000e-03,1.01140625e+00
1.76463950e-05,1.19390625e+00,7.18750000e-03,6.71875000e-03,1.00281250e+00
1.76495950e-05,1.19750000e+00,7.40625000e-03,6.37500000e-03,1.00953125e+00
1.76527950e-05,1.19875000e+00,7.62500000e-03,7.71875000e-03,1.01484375e+00
1.76559950e-05,1.20015625e+00,7.62500000e-03,5.68750000e-03,1.01156250e+00
1.76591950e-05,1.20906250e+00,8.34375000e-03,7.12500000e-03,1.00656250e+00
1.76623950e-05,1.20171875e+00,7.12500000e-03,7.46875000e-03,1.02015625e+00
1.76655950e-05,1.20265625e+00,7.75000000e-03,7.37500000e-03,1.01875000e+00
1.76687950e-05,1.20765625e+00,8.50000000e-03,6.75000000e-03,1.01765625e+00
1.76719950e-05,1.20203125e+00,8.40625000e-03,8.25000000e-03,1.02546875e+00
1.76751950e-05,1.20296875e+00,7.62500000e-03,8.09375000e-03,1.01234375e+00
1.76783950e-05,1.20281250e+00,8.40625000e-03,7.59375000e-03,1.02406250e+00
1.76815950e-05,1.20750000e+00,8.87500000e-03,7.75000000e-03,1.02265625e+00
1.76847950e-05,1.21484375e+00,8.06250000e-03,7.96875000e-03,1.02265625e+00
1.76879950e-05,1.21203125e+00,8.50000000e-03,7.34375000e-03,1.01921875e+00
1.76911950e-05,1.20515625e+00,7.87500000e-03,7.87500000e-03,1.02953125e+00
1.76943950e-05,1.21640625e+00,8.65625000e-03,8.87500000e-03,1.01687500e+00
1.76975950e-05,1.20421875e+00,8.71875000e-03,8.00000000e-03,1.02578125e+00
1.77007950e-05,1.21062500e+00,9.37500000e-03,8.62500000e-03,1.02968750e+00
1.77039950e-05,1.21734375e+00,9.62500000e-03,9.00000000e-03,1.02515625e+00
1.77071950e-05,1.21640625e+00,8.62500000e-03,5.96875000e-03,1.02828125e+00
1.77103950e-05,1.21593750e+00,9.53125000e-03,8.00000000e-03,1.02359375e+00
1.77135950e-05,1.20968750e+00,8.65625000e-03,8.00000000e-03,1.02656250e+00
1.77167950e-05,1.21546875e+00,9.65625000e-03,6.71875000e-03,1.02968750e+00
1.77199950e-05,1.21593750e+00,8.75000000e-03,8.25000000e-03,1.02656250e+00
1.77231950e-05,1.21875000e+00,1.00000000e-02,8.25000000e-03,1.02656250e+00
1.77263950e-05,1.22000000e+00,9.34375000e-03,8.37500000e-03,1.02265625e+00
1.77295950e-05,1.21140625e+00,7.90625000e-03,9.12500000e-03,1.03218750e+00
1.77327950e-05,1.21687500e+00,7.75000000e-03,8.62500000e-03,1.03265625e+00
1.77359950e-05,1.22468750e+00,9.15625000e-03,9.12500000e-03,1.03750000e+00
1.77391950e-05,1.22187500e+00,8.90625000e-03,7.87500000e-03,1.03078125e+00
1.77423950e-05,1.21906250e+00,9.84375000e-03,9.25000000e-03,1.03734375e+00
1.77455950e-05,1.22546875e+00,9.37500000e-03,8.28125000e-03,1.03453125e+00
