966,0,2,0,1,0,2,1,7,1
1,1115,3,6,2,0,1,2,4,1
1,0,1024,0,1,0,0,3,3,0
0,0,1,1007,0,1,0,0,1,0
1,0,0,1,971,0,2,0,5,2
1,0,0,11,0,874,1,1,4,0
4,1,0,1,1,2,943,0,6,0
0,1,14,4,0,1,0,998,4,6
0,0,1,1,0,0,0,1,971,0
5,0,1,1,3,1,1,3,18,976
