617,3,16,12,16,11,50,14,199,42
88,206,177,102,90,42,62,100,168,100
52,31,445,111,40,1,18,28,282,24
47,6,50,422,28,32,14,14,285,112
45,9,26,24,469,30,23,58,170,128
44,17,14,68,25,253,119,13,259,80
57,10,54,16,110,14,356,50,257,34
67,32,66,56,43,24,12,319,284,125
26,8,28,26,29,5,19,1,778,54
50,6,25,38,67,19,32,39,241,492
